                                                                                                                                                                
{'loss': 1.4106, 'grad_norm': 4.408264636993408, 'learning_rate': 9e-07, 'epoch': 0.0}
{'loss': 1.3472, 'grad_norm': 41.76572036743164, 'learning_rate': 3.8900000000000004e-05, 'epoch': 0.15}
{'loss': 1.3067, 'grad_norm': 19.223543167114258, 'learning_rate': 3.99e-05, 'epoch': 0.15}
{'loss': 1.3189, 'grad_norm': 3.0874733924865723, 'learning_rate': 4.09e-05, 'epoch': 0.16}
{'loss': 1.3488, 'grad_norm': 27.466188430786133, 'learning_rate': 4.19e-05, 'epoch': 0.16}
{'loss': 1.3422, 'grad_norm': 49.87996292114258, 'learning_rate': 4.29e-05, 'epoch': 0.16}
{'loss': 1.3655, 'grad_norm': 8.663464546203613, 'learning_rate': 4.39e-05, 'epoch': 0.17}
{'loss': 1.2753, 'grad_norm': 34.96490478515625, 'learning_rate': 4.49e-05, 'epoch': 0.17}
{'loss': 1.2511, 'grad_norm': 4.999560832977295, 'learning_rate': 4.5900000000000004e-05, 'epoch': 0.18}
{'loss': 1.2929, 'grad_norm': 3.4754209518432617, 'learning_rate': 4.69e-05, 'epoch': 0.18}
{'loss': 1.2603, 'grad_norm': 5.458858013153076, 'learning_rate': 4.79e-05, 'epoch': 0.18}
{'loss': 1.2154, 'grad_norm': 8.633819580078125, 'learning_rate': 4.89e-05, 'epoch': 0.19}
{'loss': 1.2773, 'grad_norm': 6.6510090827941895, 'learning_rate': 4.99e-05, 'epoch': 0.19}
{'loss': 1.2983, 'grad_norm': 4.47603178024292, 'learning_rate': 4.9976923076923076e-05, 'epoch': 0.19}
{'loss': 1.2396, 'grad_norm': 12.129676818847656, 'learning_rate': 4.995128205128205e-05, 'epoch': 0.2}
{'loss': 1.2558, 'grad_norm': 146.02235412597656, 'learning_rate': 4.992564102564103e-05, 'epoch': 0.2}
{'loss': 1.3077, 'grad_norm': 5.0673651695251465, 'learning_rate': 4.99e-05, 'epoch': 0.21}
{'loss': 1.1771, 'grad_norm': 5.648669242858887, 'learning_rate': 4.987435897435898e-05, 'epoch': 0.21}
{'loss': 1.1951, 'grad_norm': 95.99188995361328, 'learning_rate': 4.984871794871795e-05, 'epoch': 0.21}
{'loss': 1.2318, 'grad_norm': 5.955856800079346, 'learning_rate': 4.982307692307693e-05, 'epoch': 0.22}
{'loss': 1.2038, 'grad_norm': 7.96996545791626, 'learning_rate': 4.97974358974359e-05, 'epoch': 0.22}
{'loss': 1.1451, 'grad_norm': 6.5833234786987305, 'learning_rate': 4.977179487179487e-05, 'epoch': 0.22}
{'loss': 1.1534, 'grad_norm': 5.443631172180176, 'learning_rate': 4.974615384615385e-05, 'epoch': 0.23}
{'loss': 1.0559, 'grad_norm': 5.85693359375, 'learning_rate': 4.972051282051282e-05, 'epoch': 0.23}
{'loss': 1.1734, 'grad_norm': 7.638027191162109, 'learning_rate': 4.9694871794871796e-05, 'epoch': 0.24}
{'loss': 1.0986, 'grad_norm': 7.119062423706055, 'learning_rate': 4.966923076923077e-05, 'epoch': 0.24}
{'loss': 1.0249, 'grad_norm': 6.343841552734375, 'learning_rate': 4.964358974358975e-05, 'epoch': 0.24}
{'loss': 1.0176, 'grad_norm': 6.342308521270752, 'learning_rate': 4.961794871794872e-05, 'epoch': 0.25}
{'loss': 1.0551, 'grad_norm': 11.533744812011719, 'learning_rate': 4.959230769230769e-05, 'epoch': 0.25}
{'loss': 0.9128, 'grad_norm': 10.43482494354248, 'learning_rate': 4.956666666666667e-05, 'epoch': 0.26}
{'loss': 0.9659, 'grad_norm': 10.808334350585938, 'learning_rate': 4.9541025641025645e-05, 'epoch': 0.26}
{'loss': 0.9108, 'grad_norm': 7.560781478881836, 'learning_rate': 4.951538461538462e-05, 'epoch': 0.26}
{'loss': 1.0267, 'grad_norm': 10.730610847473145, 'learning_rate': 4.948974358974359e-05, 'epoch': 0.27}
{'loss': 0.9735, 'grad_norm': 10.108131408691406, 'learning_rate': 4.946410256410257e-05, 'epoch': 0.27}
{'loss': 0.8888, 'grad_norm': 5.519359111785889, 'learning_rate': 4.943846153846154e-05, 'epoch': 0.27}
{'loss': 0.9473, 'grad_norm': 17.415517807006836, 'learning_rate': 4.9412820512820516e-05, 'epoch': 0.28}
{'loss': 0.9829, 'grad_norm': 6.31335973739624, 'learning_rate': 4.938717948717949e-05, 'epoch': 0.28}
{'loss': 0.9321, 'grad_norm': 4.2229204177856445, 'learning_rate': 4.9361538461538464e-05, 'epoch': 0.29}
{'loss': 0.8846, 'grad_norm': 12.686141014099121, 'learning_rate': 4.933589743589744e-05, 'epoch': 0.29}
{'loss': 0.8338, 'grad_norm': 11.262961387634277, 'learning_rate': 4.931025641025641e-05, 'epoch': 0.29}
{'loss': 0.9874, 'grad_norm': 7.647825241088867, 'learning_rate': 4.928461538461539e-05, 'epoch': 0.3}
{'loss': 0.8294, 'grad_norm': 8.016033172607422, 'learning_rate': 4.9258974358974365e-05, 'epoch': 0.3}
{'loss': 0.8186, 'grad_norm': 14.103097915649414, 'learning_rate': 4.9233333333333335e-05, 'epoch': 0.3}
{'loss': 0.7663, 'grad_norm': 7.721962928771973, 'learning_rate': 4.920769230769231e-05, 'epoch': 0.31}
{'loss': 0.6977, 'grad_norm': 17.168384552001953, 'learning_rate': 4.918205128205128e-05, 'epoch': 0.31}
{'loss': 0.7935, 'grad_norm': 12.464447021484375, 'learning_rate': 4.915641025641026e-05, 'epoch': 0.32}
{'loss': 0.8244, 'grad_norm': 3.46303653717041, 'learning_rate': 4.9130769230769237e-05, 'epoch': 0.32}
{'loss': 0.9823, 'grad_norm': 6.245741367340088, 'learning_rate': 4.910512820512821e-05, 'epoch': 0.32}
{'loss': 0.8151, 'grad_norm': 11.997200965881348, 'learning_rate': 4.9079487179487184e-05, 'epoch': 0.33}
{'loss': 0.7411, 'grad_norm': 11.397921562194824, 'learning_rate': 4.9053846153846154e-05, 'epoch': 0.33}
{'loss': 0.8399, 'grad_norm': 16.65827178955078, 'learning_rate': 4.902820512820513e-05, 'epoch': 0.34}
{'loss': 0.6812, 'grad_norm': 7.075315952301025, 'learning_rate': 4.90025641025641e-05, 'epoch': 0.34}
{'loss': 0.8038, 'grad_norm': 14.753021240234375, 'learning_rate': 4.897692307692308e-05, 'epoch': 0.34}
{'loss': 0.793, 'grad_norm': 13.86082935333252, 'learning_rate': 4.8951282051282055e-05, 'epoch': 0.35}
{'loss': 0.773, 'grad_norm': 7.166901588439941, 'learning_rate': 4.8925641025641026e-05, 'epoch': 0.35}
{'loss': 0.7715, 'grad_norm': 6.493297576904297, 'learning_rate': 4.89e-05, 'epoch': 0.35}
{'loss': 0.8201, 'grad_norm': 23.995513916015625, 'learning_rate': 4.887435897435897e-05, 'epoch': 0.36}
{'loss': 0.7492, 'grad_norm': 7.783895492553711, 'learning_rate': 4.884871794871796e-05, 'epoch': 0.36}
{'loss': 0.7172, 'grad_norm': 5.444441318511963, 'learning_rate': 4.882307692307693e-05, 'epoch': 0.37}
{'loss': 0.7378, 'grad_norm': 8.840790748596191, 'learning_rate': 4.87974358974359e-05, 'epoch': 0.37}
{'loss': 0.7329, 'grad_norm': 6.502711772918701, 'learning_rate': 4.8771794871794874e-05, 'epoch': 0.37}
{'loss': 0.743, 'grad_norm': 3.8426554203033447, 'learning_rate': 4.8746153846153845e-05, 'epoch': 0.38}
{'loss': 0.7147, 'grad_norm': 9.582200050354004, 'learning_rate': 4.872051282051282e-05, 'epoch': 0.38}
{'loss': 0.7186, 'grad_norm': 11.777070999145508, 'learning_rate': 4.86948717948718e-05, 'epoch': 0.38}
{'loss': 0.6878, 'grad_norm': 7.64448881149292, 'learning_rate': 4.8669230769230776e-05, 'epoch': 0.39}
{'loss': 0.7143, 'grad_norm': 31.856287002563477, 'learning_rate': 4.8643589743589746e-05, 'epoch': 0.39}
{'loss': 0.6542, 'grad_norm': 5.087272644042969, 'learning_rate': 4.8617948717948716e-05, 'epoch': 0.4}
{'loss': 0.7335, 'grad_norm': 8.125333786010742, 'learning_rate': 4.859230769230769e-05, 'epoch': 0.4}
{'loss': 0.8307, 'grad_norm': 8.037636756896973, 'learning_rate': 4.856666666666667e-05, 'epoch': 0.4}
{'loss': 0.7336, 'grad_norm': 4.649929523468018, 'learning_rate': 4.854102564102565e-05, 'epoch': 0.41}
{'loss': 0.7078, 'grad_norm': 5.383779048919678, 'learning_rate': 4.851538461538462e-05, 'epoch': 0.41}
{'loss': 0.7198, 'grad_norm': 6.291115760803223, 'learning_rate': 4.8489743589743595e-05, 'epoch': 0.42}
{'loss': 0.6336, 'grad_norm': 17.845489501953125, 'learning_rate': 4.8464102564102565e-05, 'epoch': 0.42}
{'loss': 0.6886, 'grad_norm': 3.7676451206207275, 'learning_rate': 4.8438461538461535e-05, 'epoch': 0.42}
{'loss': 0.8201, 'grad_norm': 6.511543273925781, 'learning_rate': 4.841282051282052e-05, 'epoch': 0.43}
{'loss': 0.7389, 'grad_norm': 11.589298248291016, 'learning_rate': 4.838717948717949e-05, 'epoch': 0.43}
{'loss': 0.5329, 'grad_norm': 12.226824760437012, 'learning_rate': 4.8361538461538466e-05, 'epoch': 0.43}
{'loss': 0.7756, 'grad_norm': 4.749313831329346, 'learning_rate': 4.8335897435897437e-05, 'epoch': 0.44}
{'loss': 0.5637, 'grad_norm': 9.551389694213867, 'learning_rate': 4.8310256410256414e-05, 'epoch': 0.44}
{'loss': 0.6379, 'grad_norm': 10.917426109313965, 'learning_rate': 4.828461538461539e-05, 'epoch': 0.45}
{'loss': 0.747, 'grad_norm': 11.950249671936035, 'learning_rate': 4.825897435897436e-05, 'epoch': 0.45}
{'loss': 0.633, 'grad_norm': 9.106535911560059, 'learning_rate': 4.823333333333334e-05, 'epoch': 0.45}
{'loss': 0.6685, 'grad_norm': 9.422371864318848, 'learning_rate': 4.820769230769231e-05, 'epoch': 0.46}
{'loss': 0.8125, 'grad_norm': 26.597911834716797, 'learning_rate': 4.8182051282051285e-05, 'epoch': 0.46}
{'loss': 0.6435, 'grad_norm': 70.70590209960938, 'learning_rate': 4.815641025641026e-05, 'epoch': 0.46}
{'loss': 0.6497, 'grad_norm': 7.548610210418701, 'learning_rate': 4.813076923076923e-05, 'epoch': 0.47}
{'loss': 0.6265, 'grad_norm': 11.380949020385742, 'learning_rate': 4.810512820512821e-05, 'epoch': 0.47}
{'loss': 0.5455, 'grad_norm': 4.811223030090332, 'learning_rate': 4.807948717948718e-05, 'epoch': 0.48}
{'loss': 0.6124, 'grad_norm': 28.908246994018555, 'learning_rate': 4.805384615384616e-05, 'epoch': 0.48}
{'loss': 0.4479, 'grad_norm': 6.004369258880615, 'learning_rate': 4.802820512820513e-05, 'epoch': 0.48}
{'loss': 0.7886, 'grad_norm': 10.851325035095215, 'learning_rate': 4.8002564102564104e-05, 'epoch': 0.49}
{'loss': 0.5462, 'grad_norm': 8.192245483398438, 'learning_rate': 4.797692307692308e-05, 'epoch': 0.49}
{'loss': 0.6334, 'grad_norm': 6.70294713973999, 'learning_rate': 4.795128205128205e-05, 'epoch': 0.5}
{'loss': 0.6143, 'grad_norm': 9.425313949584961, 'learning_rate': 4.792564102564103e-05, 'epoch': 0.5}
{'loss': 0.7064, 'grad_norm': 6.234295845031738, 'learning_rate': 4.79e-05, 'epoch': 0.5}
{'loss': 0.6838, 'grad_norm': 10.040663719177246, 'learning_rate': 4.787435897435898e-05, 'epoch': 0.51}
{'loss': 0.5798, 'grad_norm': 4.322276592254639, 'learning_rate': 4.784871794871795e-05, 'epoch': 0.51}
{'loss': 0.627, 'grad_norm': 8.162946701049805, 'learning_rate': 4.782307692307692e-05, 'epoch': 0.51}
{'loss': 0.4876, 'grad_norm': 8.480205535888672, 'learning_rate': 4.77974358974359e-05, 'epoch': 0.52}
{'loss': 0.6768, 'grad_norm': 193.98739624023438, 'learning_rate': 4.777179487179487e-05, 'epoch': 0.52}
{'loss': 0.6471, 'grad_norm': 23.441640853881836, 'learning_rate': 4.774615384615385e-05, 'epoch': 0.53}
{'loss': 0.7148, 'grad_norm': 4.225813388824463, 'learning_rate': 4.7720512820512824e-05, 'epoch': 0.53}
{'loss': 0.5854, 'grad_norm': 9.570253372192383, 'learning_rate': 4.76948717948718e-05, 'epoch': 0.53}
{'loss': 0.702, 'grad_norm': 9.551834106445312, 'learning_rate': 4.766923076923077e-05, 'epoch': 0.54}
{'loss': 0.6241, 'grad_norm': 9.86407470703125, 'learning_rate': 4.764358974358974e-05, 'epoch': 0.54}
{'loss': 0.6379, 'grad_norm': 8.031949043273926, 'learning_rate': 4.761794871794872e-05, 'epoch': 0.54}
{'loss': 0.6364, 'grad_norm': 162.2820587158203, 'learning_rate': 4.7592307692307696e-05, 'epoch': 0.55}
{'loss': 0.6586, 'grad_norm': 6.2991204261779785, 'learning_rate': 4.756666666666667e-05, 'epoch': 0.55}
{'loss': 0.6606, 'grad_norm': 11.744420051574707, 'learning_rate': 4.7541025641025643e-05, 'epoch': 0.56}
{'loss': 0.5704, 'grad_norm': 9.90175724029541, 'learning_rate': 4.751538461538462e-05, 'epoch': 0.56}
{'loss': 0.6067, 'grad_norm': 6.249239921569824, 'learning_rate': 4.748974358974359e-05, 'epoch': 0.56}
{'loss': 0.4444, 'grad_norm': 4.570716381072998, 'learning_rate': 4.746410256410256e-05, 'epoch': 0.57}
{'loss': 0.582, 'grad_norm': 9.31936264038086, 'learning_rate': 4.7438461538461545e-05, 'epoch': 0.57}
{'loss': 0.5628, 'grad_norm': 4.76716947555542, 'learning_rate': 4.7412820512820515e-05, 'epoch': 0.58}
{'loss': 0.5813, 'grad_norm': 4.531309604644775, 'learning_rate': 4.738717948717949e-05, 'epoch': 0.58}
{'loss': 0.5839, 'grad_norm': 2.9328413009643555, 'learning_rate': 4.736153846153846e-05, 'epoch': 0.58}
{'loss': 0.6807, 'grad_norm': 10.582999229431152, 'learning_rate': 4.733589743589744e-05, 'epoch': 0.59}
{'loss': 0.6653, 'grad_norm': 6.8330793380737305, 'learning_rate': 4.7310256410256416e-05, 'epoch': 0.59}
{'loss': 0.5723, 'grad_norm': 3.5661120414733887, 'learning_rate': 4.728461538461539e-05, 'epoch': 0.59}
{'loss': 0.4669, 'grad_norm': 12.828344345092773, 'learning_rate': 4.7258974358974364e-05, 'epoch': 0.6}
{'loss': 0.7483, 'grad_norm': 2.2252278327941895, 'learning_rate': 4.7233333333333334e-05, 'epoch': 0.6}
{'loss': 0.5109, 'grad_norm': 6.231474876403809, 'learning_rate': 4.720769230769231e-05, 'epoch': 0.61}
{'loss': 0.552, 'grad_norm': 8.245911598205566, 'learning_rate': 4.718205128205128e-05, 'epoch': 0.61}
{'loss': 0.593, 'grad_norm': 6.719461441040039, 'learning_rate': 4.715641025641026e-05, 'epoch': 0.61}
{'loss': 0.5953, 'grad_norm': 8.835637092590332, 'learning_rate': 4.7130769230769235e-05, 'epoch': 0.62}
{'loss': 0.5118, 'grad_norm': 12.445572853088379, 'learning_rate': 4.7105128205128206e-05, 'epoch': 0.62}
{'loss': 0.6112, 'grad_norm': 8.656000137329102, 'learning_rate': 4.707948717948718e-05, 'epoch': 0.62}
{'loss': 0.5127, 'grad_norm': 12.41579532623291, 'learning_rate': 4.705384615384615e-05, 'epoch': 0.63}
{'loss': 0.589, 'grad_norm': 10.529853820800781, 'learning_rate': 4.702820512820513e-05, 'epoch': 0.63}
{'loss': 0.57, 'grad_norm': 11.22424030303955, 'learning_rate': 4.700256410256411e-05, 'epoch': 0.64}
{'loss': 0.5933, 'grad_norm': 6.248246192932129, 'learning_rate': 4.697692307692308e-05, 'epoch': 0.64}
{'loss': 0.5611, 'grad_norm': 6.516376495361328, 'learning_rate': 4.6951282051282054e-05, 'epoch': 0.64}
{'loss': 0.5672, 'grad_norm': 12.538113594055176, 'learning_rate': 4.6925641025641025e-05, 'epoch': 0.65}
{'loss': 0.6105, 'grad_norm': 5.179946422576904, 'learning_rate': 4.69e-05, 'epoch': 0.65}
{'loss': 0.5787, 'grad_norm': 4.1191182136535645, 'learning_rate': 4.687435897435898e-05, 'epoch': 0.66}
{'loss': 0.6407, 'grad_norm': 6.1735100746154785, 'learning_rate': 4.684871794871795e-05, 'epoch': 0.66}
{'loss': 0.5943, 'grad_norm': 8.534754753112793, 'learning_rate': 4.6823076923076926e-05, 'epoch': 0.66}
{'loss': 0.622, 'grad_norm': 5.789913654327393, 'learning_rate': 4.6797435897435896e-05, 'epoch': 0.67}
{'loss': 0.5179, 'grad_norm': 9.699583053588867, 'learning_rate': 4.677179487179487e-05, 'epoch': 0.67}
{'loss': 0.8119, 'grad_norm': 10.9774808883667, 'learning_rate': 4.674615384615385e-05, 'epoch': 0.67}
{'loss': 0.42, 'grad_norm': 4.417520046234131, 'learning_rate': 4.672051282051283e-05, 'epoch': 0.68}
{'loss': 0.3865, 'grad_norm': 3.7204535007476807, 'learning_rate': 4.66948717948718e-05, 'epoch': 0.68}
{'loss': 0.38, 'grad_norm': 6.159460067749023, 'learning_rate': 4.666923076923077e-05, 'epoch': 0.69}
{'loss': 0.4937, 'grad_norm': 6.971479415893555, 'learning_rate': 4.6643589743589745e-05, 'epoch': 0.69}
{'loss': 0.5563, 'grad_norm': 6.942691326141357, 'learning_rate': 4.661794871794872e-05, 'epoch': 0.69}
{'loss': 0.6109, 'grad_norm': 11.453474998474121, 'learning_rate': 4.65923076923077e-05, 'epoch': 0.7}
{'loss': 0.468, 'grad_norm': 5.053893566131592, 'learning_rate': 4.656666666666667e-05, 'epoch': 0.7}
{'loss': 0.5896, 'grad_norm': 13.514041900634766, 'learning_rate': 4.6541025641025646e-05, 'epoch': 0.7}
{'loss': 0.5401, 'grad_norm': 14.750776290893555, 'learning_rate': 4.6515384615384616e-05, 'epoch': 0.71}
{'loss': 0.5976, 'grad_norm': 6.41428279876709, 'learning_rate': 4.648974358974359e-05, 'epoch': 0.71}
{'loss': 0.5221, 'grad_norm': 5.957719326019287, 'learning_rate': 4.646410256410257e-05, 'epoch': 0.72}
{'loss': 0.4535, 'grad_norm': 4.38873815536499, 'learning_rate': 4.643846153846154e-05, 'epoch': 0.72}
{'loss': 0.513, 'grad_norm': 12.938544273376465, 'learning_rate': 4.641282051282052e-05, 'epoch': 0.72}
{'loss': 0.6671, 'grad_norm': 5.615577220916748, 'learning_rate': 4.638717948717949e-05, 'epoch': 0.73}
{'loss': 0.5903, 'grad_norm': 6.754652976989746, 'learning_rate': 4.6361538461538465e-05, 'epoch': 0.73}
{'loss': 0.5909, 'grad_norm': 6.254302501678467, 'learning_rate': 4.633589743589744e-05, 'epoch': 0.74}
{'loss': 0.403, 'grad_norm': 5.174526214599609, 'learning_rate': 4.631025641025641e-05, 'epoch': 0.74}
{'loss': 0.6839, 'grad_norm': 9.712737083435059, 'learning_rate': 4.628461538461539e-05, 'epoch': 0.74}
{'loss': 0.5053, 'grad_norm': 5.355240821838379, 'learning_rate': 4.625897435897436e-05, 'epoch': 0.75}
{'loss': 0.4807, 'grad_norm': 8.137447357177734, 'learning_rate': 4.623333333333334e-05, 'epoch': 0.75}
{'loss': 0.525, 'grad_norm': 11.051873207092285, 'learning_rate': 4.620769230769231e-05, 'epoch': 0.75}
{'loss': 0.4043, 'grad_norm': 6.377825736999512, 'learning_rate': 4.6182051282051284e-05, 'epoch': 0.76}
{'loss': 0.5464, 'grad_norm': 12.986366271972656, 'learning_rate': 4.615641025641026e-05, 'epoch': 0.76}
{'loss': 0.4756, 'grad_norm': 10.570466041564941, 'learning_rate': 4.613076923076923e-05, 'epoch': 0.77}
{'loss': 0.3913, 'grad_norm': 3.0392770767211914, 'learning_rate': 4.610512820512821e-05, 'epoch': 0.77}
{'loss': 0.4644, 'grad_norm': 9.900115966796875, 'learning_rate': 4.607948717948718e-05, 'epoch': 0.77}
{'loss': 0.6134, 'grad_norm': 18.4941463470459, 'learning_rate': 4.6053846153846156e-05, 'epoch': 0.78}
{'loss': 0.5394, 'grad_norm': 8.665139198303223, 'learning_rate': 4.602820512820513e-05, 'epoch': 0.78}
{'loss': 0.5694, 'grad_norm': 8.18661880493164, 'learning_rate': 4.60025641025641e-05, 'epoch': 0.78}
{'loss': 0.5368, 'grad_norm': 6.570933818817139, 'learning_rate': 4.597692307692308e-05, 'epoch': 0.79}
{'loss': 0.3995, 'grad_norm': 5.973130226135254, 'learning_rate': 4.595128205128205e-05, 'epoch': 0.79}
{'loss': 0.5705, 'grad_norm': 7.164437770843506, 'learning_rate': 4.592564102564103e-05, 'epoch': 0.8}
{'loss': 0.6259, 'grad_norm': 11.159028053283691, 'learning_rate': 4.5900000000000004e-05, 'epoch': 0.8}
{'loss': 0.4315, 'grad_norm': 6.506063938140869, 'learning_rate': 4.5874358974358975e-05, 'epoch': 0.8}
{'loss': 0.532, 'grad_norm': 13.628430366516113, 'learning_rate': 4.584871794871795e-05, 'epoch': 0.81}
{'loss': 0.581, 'grad_norm': 7.310619831085205, 'learning_rate': 4.582307692307692e-05, 'epoch': 0.81}
{'loss': 0.4979, 'grad_norm': 5.174760341644287, 'learning_rate': 4.57974358974359e-05, 'epoch': 0.82}
{'loss': 0.5863, 'grad_norm': 7.755688667297363, 'learning_rate': 4.5771794871794876e-05, 'epoch': 0.82}
{'loss': 0.4899, 'grad_norm': 7.045172214508057, 'learning_rate': 4.574615384615385e-05, 'epoch': 0.82}
{'loss': 0.3831, 'grad_norm': 5.119133949279785, 'learning_rate': 4.572051282051282e-05, 'epoch': 0.83}
{'loss': 0.5251, 'grad_norm': 7.891638278961182, 'learning_rate': 4.5694871794871794e-05, 'epoch': 0.83}
{'loss': 0.5634, 'grad_norm': 4.261191368103027, 'learning_rate': 4.566923076923077e-05, 'epoch': 0.83}
{'loss': 0.5396, 'grad_norm': 7.009936332702637, 'learning_rate': 4.564358974358974e-05, 'epoch': 0.84}
{'loss': 0.6482, 'grad_norm': 19.633991241455078, 'learning_rate': 4.5617948717948725e-05, 'epoch': 0.84}
{'loss': 0.3504, 'grad_norm': 4.350284576416016, 'learning_rate': 4.5592307692307695e-05, 'epoch': 0.85}
{'loss': 0.3724, 'grad_norm': 6.942762851715088, 'learning_rate': 4.556666666666667e-05, 'epoch': 0.85}
{'loss': 0.5221, 'grad_norm': 15.449516296386719, 'learning_rate': 4.554102564102564e-05, 'epoch': 0.85}
{'loss': 0.5719, 'grad_norm': 10.125821113586426, 'learning_rate': 4.551538461538461e-05, 'epoch': 0.86}
{'loss': 0.5245, 'grad_norm': 4.227328300476074, 'learning_rate': 4.5489743589743596e-05, 'epoch': 0.86}
{'loss': 0.5725, 'grad_norm': 7.033907413482666, 'learning_rate': 4.5464102564102567e-05, 'epoch': 0.86}
{'loss': 0.5454, 'grad_norm': 2.037574529647827, 'learning_rate': 4.5438461538461544e-05, 'epoch': 0.87}
{'loss': 0.4609, 'grad_norm': 3.6934425830841064, 'learning_rate': 4.5412820512820514e-05, 'epoch': 0.87}
{'loss': 0.3973, 'grad_norm': 21.189367294311523, 'learning_rate': 4.538717948717949e-05, 'epoch': 0.88}
{'loss': 0.4485, 'grad_norm': 6.6942548751831055, 'learning_rate': 4.536153846153847e-05, 'epoch': 0.88}
{'loss': 0.4948, 'grad_norm': 6.398555755615234, 'learning_rate': 4.533589743589744e-05, 'epoch': 0.88}
{'loss': 0.4534, 'grad_norm': 3.4395592212677, 'learning_rate': 4.5310256410256415e-05, 'epoch': 0.89}
