                                                                                                                                                                
{'loss': 1.3881, 'grad_norm': 1.3674981594085693, 'learning_rate': 9e-07, 'epoch': 0.01}
{'loss': 0.5432, 'grad_norm': 10.328424453735352, 'learning_rate': 4.8951282051282055e-05, 'epoch': 0.69}
{'loss': 0.5491, 'grad_norm': 7.230737686157227, 'learning_rate': 4.8925641025641026e-05, 'epoch': 0.7}
{'loss': 0.6021, 'grad_norm': 11.255773544311523, 'learning_rate': 4.89e-05, 'epoch': 0.71}
{'loss': 0.5129, 'grad_norm': 15.728381156921387, 'learning_rate': 4.887435897435897e-05, 'epoch': 0.72}
{'loss': 0.5225, 'grad_norm': 9.898553848266602, 'learning_rate': 4.884871794871796e-05, 'epoch': 0.72}
{'loss': 0.6196, 'grad_norm': 7.29673957824707, 'learning_rate': 4.882307692307693e-05, 'epoch': 0.73}
{'loss': 0.5712, 'grad_norm': 6.641724586486816, 'learning_rate': 4.87974358974359e-05, 'epoch': 0.74}
{'loss': 0.5755, 'grad_norm': 8.83773136138916, 'learning_rate': 4.8771794871794874e-05, 'epoch': 0.75}
{'loss': 0.5074, 'grad_norm': 9.24528694152832, 'learning_rate': 4.8746153846153845e-05, 'epoch': 0.75}
{'loss': 0.5473, 'grad_norm': 15.774659156799316, 'learning_rate': 4.872051282051282e-05, 'epoch': 0.76}
{'loss': 0.5293, 'grad_norm': 15.277581214904785, 'learning_rate': 4.86948717948718e-05, 'epoch': 0.77}
{'loss': 0.5978, 'grad_norm': 5.750028610229492, 'learning_rate': 4.8669230769230776e-05, 'epoch': 0.78}
{'loss': 0.4826, 'grad_norm': 10.699249267578125, 'learning_rate': 4.8643589743589746e-05, 'epoch': 0.78}
{'loss': 0.4819, 'grad_norm': 7.689193248748779, 'learning_rate': 4.8617948717948716e-05, 'epoch': 0.79}
{'loss': 0.5702, 'grad_norm': 12.169093132019043, 'learning_rate': 4.859230769230769e-05, 'epoch': 0.8}
{'loss': 0.5046, 'grad_norm': 11.268404960632324, 'learning_rate': 4.856666666666667e-05, 'epoch': 0.81}
{'loss': 0.5558, 'grad_norm': 9.443282127380371, 'learning_rate': 4.854102564102565e-05, 'epoch': 0.81}
{'loss': 0.5544, 'grad_norm': 4.381161212921143, 'learning_rate': 4.851538461538462e-05, 'epoch': 0.82}
{'loss': 0.4703, 'grad_norm': 8.972213745117188, 'learning_rate': 4.8489743589743595e-05, 'epoch': 0.83}
{'loss': 0.5059, 'grad_norm': 13.128074645996094, 'learning_rate': 4.8464102564102565e-05, 'epoch': 0.84}
{'loss': 0.5861, 'grad_norm': 10.996625900268555, 'learning_rate': 4.8438461538461535e-05, 'epoch': 0.85}
{'loss': 0.4473, 'grad_norm': 6.665856838226318, 'learning_rate': 4.841282051282052e-05, 'epoch': 0.85}
{'loss': 0.5903, 'grad_norm': 13.262187957763672, 'learning_rate': 4.838717948717949e-05, 'epoch': 0.86}
{'loss': 0.604, 'grad_norm': 7.447920799255371, 'learning_rate': 4.8361538461538466e-05, 'epoch': 0.87}
{'loss': 0.4347, 'grad_norm': 8.311107635498047, 'learning_rate': 4.8335897435897437e-05, 'epoch': 0.88}
{'loss': 0.4679, 'grad_norm': 6.141216278076172, 'learning_rate': 4.8310256410256414e-05, 'epoch': 0.88}
{'loss': 0.4896, 'grad_norm': 6.317759990692139, 'learning_rate': 4.828461538461539e-05, 'epoch': 0.89}
{'loss': 0.5457, 'grad_norm': 8.550227165222168, 'learning_rate': 4.825897435897436e-05, 'epoch': 0.9}
{'loss': 0.5784, 'grad_norm': 8.986900329589844, 'learning_rate': 4.823333333333334e-05, 'epoch': 0.91}
{'loss': 0.4498, 'grad_norm': 4.8674211502075195, 'learning_rate': 4.820769230769231e-05, 'epoch': 0.91}
{'loss': 0.4909, 'grad_norm': 10.273758888244629, 'learning_rate': 4.8182051282051285e-05, 'epoch': 0.92}
{'loss': 0.5558, 'grad_norm': 5.912463188171387, 'learning_rate': 4.815641025641026e-05, 'epoch': 0.93}
{'loss': 0.6347, 'grad_norm': 9.315231323242188, 'learning_rate': 4.813076923076923e-05, 'epoch': 0.94}
{'loss': 0.6281, 'grad_norm': 4.8715057373046875, 'learning_rate': 4.810512820512821e-05, 'epoch': 0.94}
{'loss': 0.5513, 'grad_norm': 11.222126960754395, 'learning_rate': 4.807948717948718e-05, 'epoch': 0.95}
{'loss': 0.4877, 'grad_norm': 9.671561241149902, 'learning_rate': 4.805384615384616e-05, 'epoch': 0.96}
{'loss': 0.4337, 'grad_norm': 7.021725177764893, 'learning_rate': 4.802820512820513e-05, 'epoch': 0.97}
{'loss': 0.5225, 'grad_norm': 8.443854331970215, 'learning_rate': 4.8002564102564104e-05, 'epoch': 0.97}
{'loss': 0.5438, 'grad_norm': 10.954028129577637, 'learning_rate': 4.797692307692308e-05, 'epoch': 0.98}
{'loss': 0.5316, 'grad_norm': 5.90553092956543, 'learning_rate': 4.795128205128205e-05, 'epoch': 0.99}
{'loss': 0.5505, 'grad_norm': 7.166611671447754, 'learning_rate': 4.792564102564103e-05, 'epoch': 1.0}
                                                                                                                                                                
{'eval_loss': 0.4094332754611969, 'eval_f1_macro': 0.8537388229801206, 'eval_f1_micro': 0.8573333333333333, 'eval_f1_weighted': 0.8577600281863222, 'eval_precision': 0.8730431286101595, 'eval_recall': 0.8573333333333333, 'eval_accuracy': 0.8573333333333333, 'eval_runtime': 9.2336, 'eval_samples_per_second': 324.899, 'eval_steps_per_second': 10.18, 'epoch': 1.0}
{'loss': 0.4335, 'grad_norm': 11.225253105163574, 'learning_rate': 4.79e-05, 'epoch': 1.01}
{'loss': 0.5448, 'grad_norm': 8.249957084655762, 'learning_rate': 4.787435897435898e-05, 'epoch': 1.01}
{'loss': 0.4218, 'grad_norm': 5.399526119232178, 'learning_rate': 4.784871794871795e-05, 'epoch': 1.02}
{'loss': 0.4818, 'grad_norm': 7.053030014038086, 'learning_rate': 4.782307692307692e-05, 'epoch': 1.03}
{'loss': 0.4841, 'grad_norm': 8.272839546203613, 'learning_rate': 4.77974358974359e-05, 'epoch': 1.04}
{'loss': 0.4539, 'grad_norm': 8.279431343078613, 'learning_rate': 4.777179487179487e-05, 'epoch': 1.04}
{'loss': 0.491, 'grad_norm': 10.22947883605957, 'learning_rate': 4.774615384615385e-05, 'epoch': 1.05}
{'loss': 0.5347, 'grad_norm': 7.161736965179443, 'learning_rate': 4.7720512820512824e-05, 'epoch': 1.06}
{'loss': 0.4848, 'grad_norm': 11.910778045654297, 'learning_rate': 4.76948717948718e-05, 'epoch': 1.07}
{'loss': 0.4772, 'grad_norm': 5.758671283721924, 'learning_rate': 4.766923076923077e-05, 'epoch': 1.07}
{'loss': 0.5053, 'grad_norm': 9.403484344482422, 'learning_rate': 4.764358974358974e-05, 'epoch': 1.08}
{'loss': 0.4981, 'grad_norm': 5.946127891540527, 'learning_rate': 4.761794871794872e-05, 'epoch': 1.09}
{'loss': 0.3976, 'grad_norm': 5.81892204284668, 'learning_rate': 4.7592307692307696e-05, 'epoch': 1.1}
{'loss': 0.4343, 'grad_norm': 8.248072624206543, 'learning_rate': 4.756666666666667e-05, 'epoch': 1.1}
{'loss': 0.5187, 'grad_norm': 10.956276893615723, 'learning_rate': 4.7541025641025643e-05, 'epoch': 1.11}
{'loss': 0.4704, 'grad_norm': 4.555240154266357, 'learning_rate': 4.751538461538462e-05, 'epoch': 1.12}
{'loss': 0.522, 'grad_norm': 9.690289497375488, 'learning_rate': 4.748974358974359e-05, 'epoch': 1.13}
{'loss': 0.3806, 'grad_norm': 7.042324542999268, 'learning_rate': 4.746410256410256e-05, 'epoch': 1.13}
{'loss': 0.4584, 'grad_norm': 15.595365524291992, 'learning_rate': 4.7438461538461545e-05, 'epoch': 1.14}
{'loss': 0.4646, 'grad_norm': 4.932636260986328, 'learning_rate': 4.7412820512820515e-05, 'epoch': 1.15}
{'loss': 0.4415, 'grad_norm': 10.355874061584473, 'learning_rate': 4.738717948717949e-05, 'epoch': 1.16}
{'loss': 0.4821, 'grad_norm': 7.367906093597412, 'learning_rate': 4.736153846153846e-05, 'epoch': 1.17}
{'loss': 0.3224, 'grad_norm': 5.812244415283203, 'learning_rate': 4.733589743589744e-05, 'epoch': 1.17}
{'loss': 0.4482, 'grad_norm': 16.5355224609375, 'learning_rate': 4.7310256410256416e-05, 'epoch': 1.18}
{'loss': 0.5304, 'grad_norm': 8.08768081665039, 'learning_rate': 4.728461538461539e-05, 'epoch': 1.19}
{'loss': 0.4984, 'grad_norm': 15.382017135620117, 'learning_rate': 4.7258974358974364e-05, 'epoch': 1.2}
{'loss': 0.5058, 'grad_norm': 8.618885040283203, 'learning_rate': 4.7233333333333334e-05, 'epoch': 1.2}
{'loss': 0.4311, 'grad_norm': 8.141172409057617, 'learning_rate': 4.720769230769231e-05, 'epoch': 1.21}
{'loss': 0.4202, 'grad_norm': 10.79025936126709, 'learning_rate': 4.718205128205128e-05, 'epoch': 1.22}
{'loss': 0.3652, 'grad_norm': 7.64179801940918, 'learning_rate': 4.715641025641026e-05, 'epoch': 1.23}
{'loss': 0.5063, 'grad_norm': 11.193367004394531, 'learning_rate': 4.7130769230769235e-05, 'epoch': 1.23}
{'loss': 0.4165, 'grad_norm': 12.888139724731445, 'learning_rate': 4.7105128205128206e-05, 'epoch': 1.24}
{'loss': 0.4835, 'grad_norm': 12.210552215576172, 'learning_rate': 4.707948717948718e-05, 'epoch': 1.25}
{'loss': 0.4055, 'grad_norm': 6.403080940246582, 'learning_rate': 4.705384615384615e-05, 'epoch': 1.26}
{'loss': 0.4534, 'grad_norm': 8.68293285369873, 'learning_rate': 4.702820512820513e-05, 'epoch': 1.26}
{'loss': 0.4968, 'grad_norm': 11.140670776367188, 'learning_rate': 4.700256410256411e-05, 'epoch': 1.27}
{'loss': 0.5503, 'grad_norm': 6.941034317016602, 'learning_rate': 4.697692307692308e-05, 'epoch': 1.28}
{'loss': 0.4998, 'grad_norm': 9.181944847106934, 'learning_rate': 4.6951282051282054e-05, 'epoch': 1.29}
{'loss': 0.4268, 'grad_norm': 7.37196159362793, 'learning_rate': 4.6925641025641025e-05, 'epoch': 1.29}
{'loss': 0.4766, 'grad_norm': 5.850218296051025, 'learning_rate': 4.69e-05, 'epoch': 1.3}
{'loss': 0.4199, 'grad_norm': 6.067687511444092, 'learning_rate': 4.687435897435898e-05, 'epoch': 1.31}
{'loss': 0.4983, 'grad_norm': 7.8472089767456055, 'learning_rate': 4.684871794871795e-05, 'epoch': 1.32}
{'loss': 0.4859, 'grad_norm': 9.190916061401367, 'learning_rate': 4.6823076923076926e-05, 'epoch': 1.33}
{'loss': 0.4917, 'grad_norm': 7.428972244262695, 'learning_rate': 4.6797435897435896e-05, 'epoch': 1.33}
{'loss': 0.5007, 'grad_norm': 5.73192834854126, 'learning_rate': 4.677179487179487e-05, 'epoch': 1.34}
{'loss': 0.4157, 'grad_norm': 7.71749210357666, 'learning_rate': 4.674615384615385e-05, 'epoch': 1.35}
{'loss': 0.4483, 'grad_norm': 8.029004096984863, 'learning_rate': 4.672051282051283e-05, 'epoch': 1.36}
{'loss': 0.4393, 'grad_norm': 7.125196933746338, 'learning_rate': 4.66948717948718e-05, 'epoch': 1.36}
{'loss': 0.4582, 'grad_norm': 8.246573448181152, 'learning_rate': 4.666923076923077e-05, 'epoch': 1.37}
{'loss': 0.4698, 'grad_norm': 7.414816379547119, 'learning_rate': 4.6643589743589745e-05, 'epoch': 1.38}
{'loss': 0.5292, 'grad_norm': 12.445528984069824, 'learning_rate': 4.661794871794872e-05, 'epoch': 1.39}
{'loss': 0.4469, 'grad_norm': 9.051887512207031, 'learning_rate': 4.65923076923077e-05, 'epoch': 1.39}
{'loss': 0.431, 'grad_norm': 9.193533897399902, 'learning_rate': 4.656666666666667e-05, 'epoch': 1.4}
{'loss': 0.3594, 'grad_norm': 6.13544225692749, 'learning_rate': 4.6541025641025646e-05, 'epoch': 1.41}
{'loss': 0.4457, 'grad_norm': 11.492006301879883, 'learning_rate': 4.6515384615384616e-05, 'epoch': 1.42}
{'loss': 0.4513, 'grad_norm': 5.5667219161987305, 'learning_rate': 4.648974358974359e-05, 'epoch': 1.42}
{'loss': 0.5097, 'grad_norm': 10.925630569458008, 'learning_rate': 4.646410256410257e-05, 'epoch': 1.43}
{'loss': 0.5744, 'grad_norm': 6.201699733734131, 'learning_rate': 4.643846153846154e-05, 'epoch': 1.44}
{'loss': 0.4437, 'grad_norm': 8.834627151489258, 'learning_rate': 4.641282051282052e-05, 'epoch': 1.45}
{'loss': 0.4709, 'grad_norm': 6.407691955566406, 'learning_rate': 4.638717948717949e-05, 'epoch': 1.45}
{'loss': 0.5124, 'grad_norm': 5.4419426918029785, 'learning_rate': 4.6361538461538465e-05, 'epoch': 1.46}
{'loss': 0.4417, 'grad_norm': 7.438662052154541, 'learning_rate': 4.633589743589744e-05, 'epoch': 1.47}
{'loss': 0.4112, 'grad_norm': 7.085470676422119, 'learning_rate': 4.631025641025641e-05, 'epoch': 1.48}
{'loss': 0.402, 'grad_norm': 8.402348518371582, 'learning_rate': 4.628461538461539e-05, 'epoch': 1.49}
{'loss': 0.4636, 'grad_norm': 6.295415878295898, 'learning_rate': 4.625897435897436e-05, 'epoch': 1.49}
{'loss': 0.4463, 'grad_norm': 3.617166757583618, 'learning_rate': 4.623333333333334e-05, 'epoch': 1.5}
{'loss': 0.4433, 'grad_norm': 5.513291358947754, 'learning_rate': 4.620769230769231e-05, 'epoch': 1.51}
{'loss': 0.425, 'grad_norm': 9.857514381408691, 'learning_rate': 4.6182051282051284e-05, 'epoch': 1.52}
{'loss': 0.3587, 'grad_norm': 5.771589756011963, 'learning_rate': 4.615641025641026e-05, 'epoch': 1.52}
{'loss': 0.4817, 'grad_norm': 7.192109107971191, 'learning_rate': 4.613076923076923e-05, 'epoch': 1.53}
{'loss': 0.4434, 'grad_norm': 9.180598258972168, 'learning_rate': 4.610512820512821e-05, 'epoch': 1.54}
{'loss': 0.4569, 'grad_norm': 8.40258502960205, 'learning_rate': 4.607948717948718e-05, 'epoch': 1.55}
{'loss': 0.4619, 'grad_norm': 13.926604270935059, 'learning_rate': 4.6053846153846156e-05, 'epoch': 1.55}
{'loss': 0.4474, 'grad_norm': 9.252309799194336, 'learning_rate': 4.602820512820513e-05, 'epoch': 1.56}
{'loss': 0.3328, 'grad_norm': 9.992425918579102, 'learning_rate': 4.60025641025641e-05, 'epoch': 1.57}
{'loss': 0.5256, 'grad_norm': 9.044454574584961, 'learning_rate': 4.597692307692308e-05, 'epoch': 1.58}
{'loss': 0.4616, 'grad_norm': 8.507243156433105, 'learning_rate': 4.595128205128205e-05, 'epoch': 1.58}
{'loss': 0.4111, 'grad_norm': 10.393610954284668, 'learning_rate': 4.592564102564103e-05, 'epoch': 1.59}
{'loss': 0.404, 'grad_norm': 4.516702651977539, 'learning_rate': 4.5900000000000004e-05, 'epoch': 1.6}
{'loss': 0.4963, 'grad_norm': 9.95610237121582, 'learning_rate': 4.5874358974358975e-05, 'epoch': 1.61}
{'loss': 0.4269, 'grad_norm': 11.396215438842773, 'learning_rate': 4.584871794871795e-05, 'epoch': 1.61}
{'loss': 0.447, 'grad_norm': 7.659407138824463, 'learning_rate': 4.582307692307692e-05, 'epoch': 1.62}
{'loss': 0.4196, 'grad_norm': 7.832485675811768, 'learning_rate': 4.57974358974359e-05, 'epoch': 1.63}
{'loss': 0.3928, 'grad_norm': 11.075332641601562, 'learning_rate': 4.5771794871794876e-05, 'epoch': 1.64}
{'loss': 0.377, 'grad_norm': 10.037752151489258, 'learning_rate': 4.574615384615385e-05, 'epoch': 1.65}
{'loss': 0.2951, 'grad_norm': 5.903360843658447, 'learning_rate': 4.572051282051282e-05, 'epoch': 1.65}
{'loss': 0.3622, 'grad_norm': 7.974997520446777, 'learning_rate': 4.5694871794871794e-05, 'epoch': 1.66}
{'loss': 0.5041, 'grad_norm': 5.570461273193359, 'learning_rate': 4.566923076923077e-05, 'epoch': 1.67}
{'loss': 0.4596, 'grad_norm': 8.517010688781738, 'learning_rate': 4.564358974358974e-05, 'epoch': 1.68}
{'loss': 0.4078, 'grad_norm': 5.904821395874023, 'learning_rate': 4.5617948717948725e-05, 'epoch': 1.68}
{'loss': 0.4189, 'grad_norm': 14.007104873657227, 'learning_rate': 4.5592307692307695e-05, 'epoch': 1.69}
{'loss': 0.5175, 'grad_norm': 7.6179118156433105, 'learning_rate': 4.556666666666667e-05, 'epoch': 1.7}
{'loss': 0.5214, 'grad_norm': 6.588685989379883, 'learning_rate': 4.554102564102564e-05, 'epoch': 1.71}
{'loss': 0.4727, 'grad_norm': 4.797357559204102, 'learning_rate': 4.551538461538461e-05, 'epoch': 1.71}
{'loss': 0.4319, 'grad_norm': 5.682497501373291, 'learning_rate': 4.5489743589743596e-05, 'epoch': 1.72}
{'loss': 0.3705, 'grad_norm': 10.060026168823242, 'learning_rate': 4.5464102564102567e-05, 'epoch': 1.73}
{'loss': 0.4084, 'grad_norm': 7.6180267333984375, 'learning_rate': 4.5438461538461544e-05, 'epoch': 1.74}
{'loss': 0.4311, 'grad_norm': 10.566839218139648, 'learning_rate': 4.5412820512820514e-05, 'epoch': 1.74}
{'loss': 0.407, 'grad_norm': 7.070425987243652, 'learning_rate': 4.538717948717949e-05, 'epoch': 1.75}
