                                                                                                                                                                
{'loss': 1.3955, 'grad_norm': 1.4838683605194092, 'learning_rate': 9e-07, 'epoch': 0.01}
{'loss': 0.3524, 'grad_norm': 3.866241216659546, 'learning_rate': 4.8925641025641026e-05, 'epoch': 0.7}
{'loss': 0.3417, 'grad_norm': 5.446263790130615, 'learning_rate': 4.89e-05, 'epoch': 0.71}
{'loss': 0.2986, 'grad_norm': 4.093845844268799, 'learning_rate': 4.887435897435897e-05, 'epoch': 0.72}
{'loss': 0.2629, 'grad_norm': 4.199825763702393, 'learning_rate': 4.884871794871796e-05, 'epoch': 0.72}
{'loss': 0.3476, 'grad_norm': 6.617959022521973, 'learning_rate': 4.882307692307693e-05, 'epoch': 0.73}
{'loss': 0.3846, 'grad_norm': 3.0971758365631104, 'learning_rate': 4.87974358974359e-05, 'epoch': 0.74}
{'loss': 0.3915, 'grad_norm': 6.150026321411133, 'learning_rate': 4.8771794871794874e-05, 'epoch': 0.75}
{'loss': 0.2886, 'grad_norm': 2.375035524368286, 'learning_rate': 4.8746153846153845e-05, 'epoch': 0.75}
{'loss': 0.3318, 'grad_norm': 5.717578411102295, 'learning_rate': 4.872051282051282e-05, 'epoch': 0.76}
{'loss': 0.2594, 'grad_norm': 2.1417202949523926, 'learning_rate': 4.86948717948718e-05, 'epoch': 0.77}
{'loss': 0.3314, 'grad_norm': 4.0119709968566895, 'learning_rate': 4.8669230769230776e-05, 'epoch': 0.78}
{'loss': 0.3259, 'grad_norm': 5.177829742431641, 'learning_rate': 4.8643589743589746e-05, 'epoch': 0.78}
{'loss': 0.3153, 'grad_norm': 3.714935302734375, 'learning_rate': 4.8617948717948716e-05, 'epoch': 0.79}
{'loss': 0.3215, 'grad_norm': 9.651228904724121, 'learning_rate': 4.859230769230769e-05, 'epoch': 0.8}
{'loss': 0.2583, 'grad_norm': 8.198511123657227, 'learning_rate': 4.856666666666667e-05, 'epoch': 0.81}
{'loss': 0.3796, 'grad_norm': 6.229795455932617, 'learning_rate': 4.854102564102565e-05, 'epoch': 0.81}
{'loss': 0.3499, 'grad_norm': 4.525475978851318, 'learning_rate': 4.851538461538462e-05, 'epoch': 0.82}
{'loss': 0.3228, 'grad_norm': 2.7168045043945312, 'learning_rate': 4.8489743589743595e-05, 'epoch': 0.83}
{'loss': 0.3305, 'grad_norm': 4.767820835113525, 'learning_rate': 4.8464102564102565e-05, 'epoch': 0.84}
{'loss': 0.2891, 'grad_norm': 4.45582389831543, 'learning_rate': 4.8438461538461535e-05, 'epoch': 0.85}
{'loss': 0.253, 'grad_norm': 8.040492057800293, 'learning_rate': 4.841282051282052e-05, 'epoch': 0.85}
{'loss': 0.4114, 'grad_norm': 4.669149398803711, 'learning_rate': 4.838717948717949e-05, 'epoch': 0.86}
{'loss': 0.3553, 'grad_norm': 3.9906299114227295, 'learning_rate': 4.8361538461538466e-05, 'epoch': 0.87}
{'loss': 0.2939, 'grad_norm': 1.9028323888778687, 'learning_rate': 4.8335897435897437e-05, 'epoch': 0.88}
{'loss': 0.2802, 'grad_norm': 7.293758392333984, 'learning_rate': 4.8310256410256414e-05, 'epoch': 0.88}
{'loss': 0.2424, 'grad_norm': 7.966313362121582, 'learning_rate': 4.828461538461539e-05, 'epoch': 0.89}
{'loss': 0.3267, 'grad_norm': 6.8949408531188965, 'learning_rate': 4.825897435897436e-05, 'epoch': 0.9}
{'loss': 0.3123, 'grad_norm': 6.404964447021484, 'learning_rate': 4.823333333333334e-05, 'epoch': 0.91}
{'loss': 0.2541, 'grad_norm': 4.700329303741455, 'learning_rate': 4.820769230769231e-05, 'epoch': 0.91}
{'loss': 0.3016, 'grad_norm': 4.510472774505615, 'learning_rate': 4.8182051282051285e-05, 'epoch': 0.92}
{'loss': 0.3185, 'grad_norm': 5.875526428222656, 'learning_rate': 4.815641025641026e-05, 'epoch': 0.93}
{'loss': 0.2811, 'grad_norm': 9.213760375976562, 'learning_rate': 4.813076923076923e-05, 'epoch': 0.94}
{'loss': 0.3512, 'grad_norm': 6.449173927307129, 'learning_rate': 4.810512820512821e-05, 'epoch': 0.94}
{'loss': 0.3224, 'grad_norm': 5.883406162261963, 'learning_rate': 4.807948717948718e-05, 'epoch': 0.95}
{'loss': 0.312, 'grad_norm': 5.639162540435791, 'learning_rate': 4.805384615384616e-05, 'epoch': 0.96}
{'loss': 0.2208, 'grad_norm': 5.5423126220703125, 'learning_rate': 4.802820512820513e-05, 'epoch': 0.97}
{'loss': 0.2835, 'grad_norm': 5.858755588531494, 'learning_rate': 4.8002564102564104e-05, 'epoch': 0.97}
{'loss': 0.2791, 'grad_norm': 4.2167887687683105, 'learning_rate': 4.797692307692308e-05, 'epoch': 0.98}
{'loss': 0.2756, 'grad_norm': 5.302987098693848, 'learning_rate': 4.795128205128205e-05, 'epoch': 0.99}
{'loss': 0.3011, 'grad_norm': 8.765371322631836, 'learning_rate': 4.792564102564103e-05, 'epoch': 1.0}
                                                                                                                                                                
{'eval_loss': 0.3930342495441437, 'eval_f1_macro': 0.8803644052353525, 'eval_f1_micro': 0.8843333333333333, 'eval_f1_weighted': 0.8821665271742495, 'eval_precision': 0.899573675547386, 'eval_recall': 0.8843333333333333, 'eval_accuracy': 0.8843333333333333, 'eval_runtime': 6.7568, 'eval_samples_per_second': 444.0, 'eval_steps_per_second': 13.912, 'epoch': 1.0}
{'loss': 0.2149, 'grad_norm': 3.3305070400238037, 'learning_rate': 4.79e-05, 'epoch': 1.01}
{'loss': 0.2567, 'grad_norm': 3.4569413661956787, 'learning_rate': 4.787435897435898e-05, 'epoch': 1.01}
{'loss': 0.1841, 'grad_norm': 4.312497138977051, 'learning_rate': 4.784871794871795e-05, 'epoch': 1.02}
{'loss': 0.2658, 'grad_norm': 3.563459634780884, 'learning_rate': 4.782307692307692e-05, 'epoch': 1.03}
{'loss': 0.247, 'grad_norm': 5.174001216888428, 'learning_rate': 4.77974358974359e-05, 'epoch': 1.04}
{'loss': 0.1404, 'grad_norm': 5.143471717834473, 'learning_rate': 4.777179487179487e-05, 'epoch': 1.04}
{'loss': 0.188, 'grad_norm': 6.537967681884766, 'learning_rate': 4.774615384615385e-05, 'epoch': 1.05}
{'loss': 0.209, 'grad_norm': 6.889303207397461, 'learning_rate': 4.7720512820512824e-05, 'epoch': 1.06}
{'loss': 0.2167, 'grad_norm': 3.7793469429016113, 'learning_rate': 4.76948717948718e-05, 'epoch': 1.07}
{'loss': 0.1851, 'grad_norm': 6.209191799163818, 'learning_rate': 4.766923076923077e-05, 'epoch': 1.07}
{'loss': 0.285, 'grad_norm': 6.026592254638672, 'learning_rate': 4.764358974358974e-05, 'epoch': 1.08}
{'loss': 0.2852, 'grad_norm': 5.083272457122803, 'learning_rate': 4.761794871794872e-05, 'epoch': 1.09}
{'loss': 0.2365, 'grad_norm': 3.3247628211975098, 'learning_rate': 4.7592307692307696e-05, 'epoch': 1.1}
{'loss': 0.2236, 'grad_norm': 4.534950256347656, 'learning_rate': 4.756666666666667e-05, 'epoch': 1.1}
{'loss': 0.2395, 'grad_norm': 4.592928409576416, 'learning_rate': 4.7541025641025643e-05, 'epoch': 1.11}
{'loss': 0.219, 'grad_norm': 2.850281238555908, 'learning_rate': 4.751538461538462e-05, 'epoch': 1.12}
{'loss': 0.1894, 'grad_norm': 5.7555437088012695, 'learning_rate': 4.748974358974359e-05, 'epoch': 1.13}
{'loss': 0.1746, 'grad_norm': 2.471514940261841, 'learning_rate': 4.746410256410256e-05, 'epoch': 1.13}
{'loss': 0.2426, 'grad_norm': 5.627544403076172, 'learning_rate': 4.7438461538461545e-05, 'epoch': 1.14}
{'loss': 0.241, 'grad_norm': 4.6523308753967285, 'learning_rate': 4.7412820512820515e-05, 'epoch': 1.15}
{'loss': 0.227, 'grad_norm': 5.390308380126953, 'learning_rate': 4.738717948717949e-05, 'epoch': 1.16}
{'loss': 0.2455, 'grad_norm': 3.0614027976989746, 'learning_rate': 4.736153846153846e-05, 'epoch': 1.17}
{'loss': 0.1583, 'grad_norm': 3.211699962615967, 'learning_rate': 4.733589743589744e-05, 'epoch': 1.17}
{'loss': 0.2071, 'grad_norm': 5.340847015380859, 'learning_rate': 4.7310256410256416e-05, 'epoch': 1.18}
{'loss': 0.2002, 'grad_norm': 8.485209465026855, 'learning_rate': 4.728461538461539e-05, 'epoch': 1.19}
{'loss': 0.2875, 'grad_norm': 6.4996418952941895, 'learning_rate': 4.7258974358974364e-05, 'epoch': 1.2}
{'loss': 0.2647, 'grad_norm': 3.8815882205963135, 'learning_rate': 4.7233333333333334e-05, 'epoch': 1.2}
{'loss': 0.1992, 'grad_norm': 2.470961570739746, 'learning_rate': 4.720769230769231e-05, 'epoch': 1.21}
{'loss': 0.2152, 'grad_norm': 4.43718957901001, 'learning_rate': 4.718205128205128e-05, 'epoch': 1.22}
{'loss': 0.2005, 'grad_norm': 6.78173303604126, 'learning_rate': 4.715641025641026e-05, 'epoch': 1.23}
{'loss': 0.3268, 'grad_norm': 6.824892520904541, 'learning_rate': 4.7130769230769235e-05, 'epoch': 1.23}
{'loss': 0.2011, 'grad_norm': 2.2100870609283447, 'learning_rate': 4.7105128205128206e-05, 'epoch': 1.24}
{'loss': 0.2588, 'grad_norm': 5.487182140350342, 'learning_rate': 4.707948717948718e-05, 'epoch': 1.25}
{'loss': 0.1916, 'grad_norm': 3.764350414276123, 'learning_rate': 4.705384615384615e-05, 'epoch': 1.26}
{'loss': 0.2201, 'grad_norm': 2.7693352699279785, 'learning_rate': 4.702820512820513e-05, 'epoch': 1.26}
{'loss': 0.2157, 'grad_norm': 7.539012432098389, 'learning_rate': 4.700256410256411e-05, 'epoch': 1.27}
{'loss': 0.3073, 'grad_norm': 7.326987266540527, 'learning_rate': 4.697692307692308e-05, 'epoch': 1.28}
{'loss': 0.2189, 'grad_norm': 3.6989266872406006, 'learning_rate': 4.6951282051282054e-05, 'epoch': 1.29}
{'loss': 0.221, 'grad_norm': 4.4583892822265625, 'learning_rate': 4.6925641025641025e-05, 'epoch': 1.29}
{'loss': 0.2218, 'grad_norm': 4.473911285400391, 'learning_rate': 4.69e-05, 'epoch': 1.3}
{'loss': 0.2045, 'grad_norm': 6.401208400726318, 'learning_rate': 4.687435897435898e-05, 'epoch': 1.31}
{'loss': 0.2834, 'grad_norm': 4.128957271575928, 'learning_rate': 4.684871794871795e-05, 'epoch': 1.32}
{'loss': 0.2655, 'grad_norm': 4.982030391693115, 'learning_rate': 4.6823076923076926e-05, 'epoch': 1.33}
{'loss': 0.251, 'grad_norm': 10.729278564453125, 'learning_rate': 4.6797435897435896e-05, 'epoch': 1.33}
{'loss': 0.2333, 'grad_norm': 3.5205345153808594, 'learning_rate': 4.677179487179487e-05, 'epoch': 1.34}
{'loss': 0.2497, 'grad_norm': 1.01467764377594, 'learning_rate': 4.674615384615385e-05, 'epoch': 1.35}
{'loss': 0.1582, 'grad_norm': 2.883751630783081, 'learning_rate': 4.672051282051283e-05, 'epoch': 1.36}
{'loss': 0.2265, 'grad_norm': 9.174041748046875, 'learning_rate': 4.66948717948718e-05, 'epoch': 1.36}
{'loss': 0.1845, 'grad_norm': 3.5091001987457275, 'learning_rate': 4.666923076923077e-05, 'epoch': 1.37}
{'loss': 0.219, 'grad_norm': 8.354650497436523, 'learning_rate': 4.6643589743589745e-05, 'epoch': 1.38}
{'loss': 0.2273, 'grad_norm': 3.4573605060577393, 'learning_rate': 4.661794871794872e-05, 'epoch': 1.39}
{'loss': 0.2355, 'grad_norm': 2.852630853652954, 'learning_rate': 4.65923076923077e-05, 'epoch': 1.39}
{'loss': 0.2342, 'grad_norm': 9.932252883911133, 'learning_rate': 4.656666666666667e-05, 'epoch': 1.4}
{'loss': 0.228, 'grad_norm': 1.967479944229126, 'learning_rate': 4.6541025641025646e-05, 'epoch': 1.41}
{'loss': 0.2371, 'grad_norm': 6.459970951080322, 'learning_rate': 4.6515384615384616e-05, 'epoch': 1.42}
{'loss': 0.2755, 'grad_norm': 3.7104625701904297, 'learning_rate': 4.648974358974359e-05, 'epoch': 1.42}
{'loss': 0.2539, 'grad_norm': 6.42479133605957, 'learning_rate': 4.646410256410257e-05, 'epoch': 1.43}
{'loss': 0.2486, 'grad_norm': 5.231905937194824, 'learning_rate': 4.643846153846154e-05, 'epoch': 1.44}
{'loss': 0.2407, 'grad_norm': 6.478028297424316, 'learning_rate': 4.641282051282052e-05, 'epoch': 1.45}
{'loss': 0.2315, 'grad_norm': 2.584257125854492, 'learning_rate': 4.638717948717949e-05, 'epoch': 1.45}
{'loss': 0.2133, 'grad_norm': 4.875627040863037, 'learning_rate': 4.6361538461538465e-05, 'epoch': 1.46}
{'loss': 0.2508, 'grad_norm': 3.579807758331299, 'learning_rate': 4.633589743589744e-05, 'epoch': 1.47}
{'loss': 0.1832, 'grad_norm': 4.172985553741455, 'learning_rate': 4.631025641025641e-05, 'epoch': 1.48}
{'loss': 0.1547, 'grad_norm': 1.5177255868911743, 'learning_rate': 4.628461538461539e-05, 'epoch': 1.49}
{'loss': 0.3, 'grad_norm': 3.6236042976379395, 'learning_rate': 4.625897435897436e-05, 'epoch': 1.49}
{'loss': 0.247, 'grad_norm': 4.781976699829102, 'learning_rate': 4.623333333333334e-05, 'epoch': 1.5}
{'loss': 0.2413, 'grad_norm': 4.206900596618652, 'learning_rate': 4.620769230769231e-05, 'epoch': 1.51}
{'loss': 0.2201, 'grad_norm': 6.412971496582031, 'learning_rate': 4.6182051282051284e-05, 'epoch': 1.52}
{'loss': 0.2194, 'grad_norm': 4.8389506340026855, 'learning_rate': 4.615641025641026e-05, 'epoch': 1.52}
{'loss': 0.1681, 'grad_norm': 5.739506244659424, 'learning_rate': 4.613076923076923e-05, 'epoch': 1.53}
{'loss': 0.3165, 'grad_norm': 6.959757328033447, 'learning_rate': 4.610512820512821e-05, 'epoch': 1.54}
{'loss': 0.2935, 'grad_norm': 7.558264255523682, 'learning_rate': 4.607948717948718e-05, 'epoch': 1.55}
{'loss': 0.2035, 'grad_norm': 2.970973491668701, 'learning_rate': 4.6053846153846156e-05, 'epoch': 1.55}
{'loss': 0.2278, 'grad_norm': 5.887335300445557, 'learning_rate': 4.602820512820513e-05, 'epoch': 1.56}
{'loss': 0.1653, 'grad_norm': 2.4924089908599854, 'learning_rate': 4.60025641025641e-05, 'epoch': 1.57}
{'loss': 0.1874, 'grad_norm': 6.575568199157715, 'learning_rate': 4.597692307692308e-05, 'epoch': 1.58}
{'loss': 0.2645, 'grad_norm': 8.722831726074219, 'learning_rate': 4.595128205128205e-05, 'epoch': 1.58}
{'loss': 0.1988, 'grad_norm': 5.672248840332031, 'learning_rate': 4.592564102564103e-05, 'epoch': 1.59}
{'loss': 0.155, 'grad_norm': 2.350100040435791, 'learning_rate': 4.5900000000000004e-05, 'epoch': 1.6}
{'loss': 0.2601, 'grad_norm': 5.6341552734375, 'learning_rate': 4.5874358974358975e-05, 'epoch': 1.61}
{'loss': 0.2461, 'grad_norm': 9.611966133117676, 'learning_rate': 4.584871794871795e-05, 'epoch': 1.61}
{'loss': 0.1639, 'grad_norm': 4.707550048828125, 'learning_rate': 4.582307692307692e-05, 'epoch': 1.62}
{'loss': 0.2598, 'grad_norm': 9.538000106811523, 'learning_rate': 4.57974358974359e-05, 'epoch': 1.63}
{'loss': 0.2364, 'grad_norm': 2.2615227699279785, 'learning_rate': 4.5771794871794876e-05, 'epoch': 1.64}
{'loss': 0.1819, 'grad_norm': 5.225153923034668, 'learning_rate': 4.574615384615385e-05, 'epoch': 1.65}
{'loss': 0.171, 'grad_norm': 4.531975746154785, 'learning_rate': 4.572051282051282e-05, 'epoch': 1.65}
{'loss': 0.1928, 'grad_norm': 5.419449329376221, 'learning_rate': 4.5694871794871794e-05, 'epoch': 1.66}
{'loss': 0.2124, 'grad_norm': 6.7206573486328125, 'learning_rate': 4.566923076923077e-05, 'epoch': 1.67}
{'loss': 0.196, 'grad_norm': 4.3400797843933105, 'learning_rate': 4.564358974358974e-05, 'epoch': 1.68}
{'loss': 0.2187, 'grad_norm': 5.415074825286865, 'learning_rate': 4.5617948717948725e-05, 'epoch': 1.68}
{'loss': 0.2059, 'grad_norm': 4.752479553222656, 'learning_rate': 4.5592307692307695e-05, 'epoch': 1.69}
{'loss': 0.1874, 'grad_norm': 3.7720484733581543, 'learning_rate': 4.556666666666667e-05, 'epoch': 1.7}
{'loss': 0.2684, 'grad_norm': 6.148736476898193, 'learning_rate': 4.554102564102564e-05, 'epoch': 1.71}
{'loss': 0.2425, 'grad_norm': 4.236928462982178, 'learning_rate': 4.551538461538461e-05, 'epoch': 1.71}
{'loss': 0.2062, 'grad_norm': 8.635568618774414, 'learning_rate': 4.5489743589743596e-05, 'epoch': 1.72}
{'loss': 0.1634, 'grad_norm': 4.51310396194458, 'learning_rate': 4.5464102564102567e-05, 'epoch': 1.73}
{'loss': 0.2511, 'grad_norm': 5.760448932647705, 'learning_rate': 4.5438461538461544e-05, 'epoch': 1.74}
{'loss': 0.2583, 'grad_norm': 6.277055263519287, 'learning_rate': 4.5412820512820514e-05, 'epoch': 1.74}
