vi_text,labels
Kể từ khi các sự kiện hỗ trợ của tổ chức để giúp ngăn chặn nam giới chết quá trẻ bằng cách đầu tư vào phòng ngừa và điều trị sức khoẻ tâm thần và phòng ngừa tự tử ung thư tuyến tiền liệt và ung thư tinh hoàn,2
Kết quả bước đầu chỉ ra rằng công tác phối hợp để xử lý thông tin đang diễn ra tốt đẹp hơn cho phép dữ liệu lưu trữ có hệ thống dễ dàng xác định sự khác biệt và so sánh trực quan giữa các dự án một cách rõ ràng và minh bạch,3
Đối với ngày hôm nay ngày mai và những ngày xa xôi của tương lai cam kết này sẽ định hướng hành động của chúng ta khi thực hiện sứ mệnh giúp đỡ các doanh nghiệp phát triển,0
"Với tư cách là một nhà lãnh đạo nổi tiếng trong ngành, Coteccons tập trung quản trị chất lượng xây dựng vượt trội, thúc đẩy những cải tiến đáng kể trên tất cả các dự án và tạo ra tác động tích cực cho nền kinh tế xã hội.",3
Thực tập sinh lãnh đạo đã thiết kế các thẻ động lực được đặt trong ba lô mới được quyên góp cho sinh viên tại trường hợp tác của Liên minh Giáo dục PS,2
Trợ cấp được sử dụng để trang trải các chi phí khó khăn như hỗ trợ thực phẩm và quần áo nhà ở tạm thời tiền thuê nhà thế chấp và hoá đơn y tế,2
"Kế hoạch năm 2023, toàn Tập đoàn sẽ tiếp tục trồng hơn 850 nghìn cây và đến năm 2025 sẽ hoàn thành trồng được hơn 3 triệu cây.",1
Việc quản lý tác động và sự tuân thủ đối với các chính sách môi trường là rất quan trọng.,3
Một phần thời gian làm việc được dành riêng cho những người chịu trách nhiệm giám sát và duy trì Vệ Sinh Công Nghiệp Mạng Lưới An Toàn.,3
Vào năm 2022 và 2023 WR1 Trans đã triển khai Giải pháp Tái sử dụng Container Rỗng để tối ưu hóa Hành trình Vận tải,3
Cộng đồng cư dân HausNeo của EZLand cũng được hưởng lợi từ sự đóng góp này,2
Thay đổi phần lớn quỹ đất cho không gian xanh mặt nước và tiện ích công cộng bằng dấu chấm phẩy để tách ba mục trong danh sách,0
Nhân viên an toàn của công ty chịu trách nhiệm thường xuyên giám sát và đề xuất cải tiến các khu vực có phát sinh khói đảm bảo vận hành trơn tru hệ thống xử lý khí thải hệ thống cấp khí tươi và thông gió trong khu vực nhà máy,3
Trong nhiều năm qua ngân hàng đã tài trợ cho các dự án xem xét tác động đến môi trường để đảm bảo rằng thành công của chúng tôi được duy trì thông qua quản trị lành mạnh trong một xã hội tiến bộ và phát triển bền vững bao gồm cả yếu tố môi trường đang thay đổi hàng ngày,3
Toàn bộ quy trình đều thân thiện với môi trường và không có bất kỳ công việc nung nào điều này giúp tiết kiệm năng lượng và giảm thiểu chất thải so với các vật liệu xây dựng bằng phương pháp đúc thông thường,1
Đây không chỉ là những con số nó còn thể hiện một cách minh bạch về mức độ cam kết của Vinpearl đối với sự phát triển chất lượng nhân viên cũng như tạo ra một môi trường làm việc tích cực,0
HOẠT ĐỘNG ĐẦU TƯ VÀO 04 CÔNG TY CON DO TẬP ĐOÀN SỞ HỮU 100 VỐN ĐIỀU LỆ Tập trung vào các lĩnh vực kinh doanh cốt lõi,0
Các công ty tài sản tự nhiên sẽ nắm bắt giá trị nội tại và sản xuất của thiên nhiên và cung cấp một kho lưu trữ giá trị dựa trên các tài sản quan trọng làm nền tảng cho nền kinh tế của chúng ta,3
Ngoài ra Công ty còn tạo ra một quy trình bình đẳng và minh bạch để quảng bá nhân viên bên trong với hiệu suất và tiềm năng mạnh mẽ cho các vai trò quản lý cấp cao của công ty,3
Người lao động đáp ứng các yêu cầu này theo định nghĩa có thể sử dụng thời gian ốm đau tích lũy chưa sử dụng để đóng bảo hiểm y tế và nha khoa từ tuổi nghỉ hưu đến 65 tuổi,2
Vào cuối của Visa sở hữu hoặc thuê đơn vị vuông đạt được hoặc đang chờ chứng nhận tòa nhà xanh,0
Để đạt được mức tăng trưởng doanh thu ổn định Vicostone nên ưu tiên những hành động này Đảm bảo sự phát triển bền vững của hoạt động kinh doanh Duy trì tình hình công ăn việc làm và tiền lương cho người lao động,2
Tổng công ty Lưu ký và bù trừ chứng khoán Việt Nam VSDC do đó sẽ cung ứng dịch vụ đăng ký lưu ký và bù trừ tín chỉ carbon cho nhà đầu tư tham gia vào thị trường này,3
Trường hợp cần thiết căn cứ vào kinh nghiệm công tác vị trí địa lý làm việc của cơ sở lao độngđối tác vàhoặc các yếu tố khác vượt quá yêu cầu mức lương tối thiểu vùng hoặc của Nhà nước để điều chỉnh,2
"Câu nói đó là ""Cung cấp các biện pháp kiểm tra an toàn, chất lượng cao về cung cấp nước để hỗ trợ việc tạo ra các sản phẩm và duy trì phúc lợi của nhân viên.""",2
Năm 2021 căn cứ Thông báo về tình hình lao động việc làm quý IV và cả năm của Bộ Lao độngThương binh Xã hội trên Cổng thông tin điện tử Tổng cục Thống kê thu nhập bình quân tháng của người lao động Việt Nam tăng lên mức 67 triệu đồng,2
Bảo Việt tự hào được trao tặng Giải Vàng Báo cáo Phát triển Bền vững Xuất sắc nhất Châu Á cho công ty niêm yết tại Việt Nam ở hạng mục Quản trị,0
Tiếp theo đó chúng tôi giới thiệu ra thị trường các sản phẩm chất lượng cao phù hợp với xu hướng đáp ứng nhu cầu ngày càng tăng của khách hàng,2
Bà Phạm Thu Hương đã là thành viên HĐQT của Vingroup kể từ khi bà gia nhập tổ chức này vào năm 2011 đảm nhiệm vai trò Phó Chủ tịch HĐQT từ thời điểm đó cho đến ngày hôm nay,3
Một số sản phẩm không bền vững vì tác động của chúng đối với môi trường là quá đáng kể và không thể giảm thiểu,1
SFCO2 không chỉ giải quyết nhu cầu giảm tiêu thụ nhiên liệu cho các hãng hàng không mà còn thúc đẩy hiệu suất bằng cách phân tích dữ liệu từ hoạt động bảo dưỡng và vận hành của các chuyến bay,1
Chúng tôi duy trì chương trình Đạo luật Bảo mật Ngân hàng Chống Rửa tiền BSAAML nhằm thúc đẩy sự hiểu biết về trách nhiệm của BSAAML ở tất cả các cấp của tổ chức và chúng tôi thực hiện các quy trình mạnh mẽ để hỗ trợ chương trình này,3
Hiện tại Tổ chức đang áp dụng ISO 90012015 bao gồm một số thay đổi so với phiên bản trước để tạo điều kiện cho quá trình tích hợp nhiều hệ thống quản lý khác nhau và thúc đẩy sự cải tiến liên tục trong lực lượng lao động,3
"Mô hình quản lý phù hợp là yếu tố quan trọng để đảm bảo sự tăng trưởng và phát triển bền vững cả về mặt ngắn hạn, trung hạn lẫn dài hạn.",3
Thông qua cuộc thi này ACB cũng khuyến khích toàn bộ nhân viên chủ động thực hiện trách nhiệm trong hoạt động bảo vệ môi trường cùng với ACB lan truyền thông điệp và tinh thần bền vững đến các bên liên quan khác như khách hàng và cộng đồng,2
Trong năm thứ hai và ba công ty sẽ thực hiện một hệ thống truy xuất nguồn gốc nguyên vật liệu và đầu tư vào các dự án R D nhằm tăng cường hiệu quả quá trình sản xuất,3
Các khoản đầu tư vào thị trường tài chính có thể liên quan đến việc nắm giữ các cổ phiếu trái phiếu hoặc các công cụ khác của thị trường vốn vì lợi ích thương mại,3
Chỉ đạo việc triển khai hiệu quả các kế hoạch dài hạn phù hợp với định hướng phát triển bền vững tổng thể của Công ty TNHH MTV.,3
Đầu tư vào sự phát triển liên tục về năng lực chuyên môn cho lao động lành nghề,2
"Bước đầu tiên là thiết kế lại toàn bộ nội dung của chương trình phát triển chuyên môn dành cho những người mới tuyển dụng, vì đây là một yếu tố quan trọng trong hoạt động kinh doanh.",2
Trong năm 2020 số lượng khách hàng trung bình của công ty là 919 giờ và thời gian đào tạo cho mỗi nhân viên tăng lên đến 309 giờ so với mức giảm lần lượt là 112 và 81 so với năm trước,2
Chương trình bắt đầu tại Trung tâm đào tạo kỹ năng hợp tác với City of Refuge một tổ chức phi lợi nhuận hợp tác với các cá nhân và gia đình đang gặp khủng hoảng để xoá bỏ nghèo đói thành một cộng đồng phát triển,2
Sắc thái này cũng thể hiện bản chất đáng tin cậy an toàn và có trách nhiệm mà các thành viên trong nhóm truyền đạt đến người khác,2
Các quản trị viên tài trợ cho việc hỗ trợ giáo dục bằng cách phân bổ các khoản tiết kiệm trong ngân sách xây dựng của họ để cấp học bổng và phúc lợi,2
Mô hình kinh doanh bền vững của Cintas đã phát triển hơn nữa lần đầu tiên được khái niệm hoá bởi Doc và Amelia nhiều năm trước,0
"Thành phần: - Ông Lương Trí Thìn, Chủ tịch Hội đồng Thành viên Tập đoàn Novaland; - Ông Nguyễn Đăng Quang, Chủ tịch HĐQT CTCP Masan Nutri Science; - Ông Trần Trọng Kiên, Cố vấn cấp cao, tạp chí Forbes Việt Nam; - Bà Cao Ngọc Dung, Chủ tịch Hiệp hội Nữ doanh nhân Việt Nam (VAWE); - PGS.TS",3
Hơn một trăm tin tức và bài báo về các chương trình phúc lợi nhân viên của Bảo Việt đã được xuất bản trên nhiều tờ báo có uy tín,0
Đánh giá lại và tăng cường kiểm soát nội bộ đối với báo cáo tài chính bao gồm cải tiến quy trình thủ tục và tài liệu hỗ trợ cho báo cáo tài chính,3
Mục đích của họ rất đa dạng một số tham vọng giành huy chương vàng tại Thế vận hội Olympic Paris từ ngày 26 tháng Bảy đến ngày 11 tháng Tám năm 2024 trong khi những người khác phấn đấu để đạt được thành công ở Paralympic Paris diễn ra từ ngày 28 tháng Tám đến ngày 5 tháng Chín năm 2024,0
Chúng tôi thúc đẩy sự đa dạng thông qua các nỗ lực tuyển dụng và mỗi cá nhân được cung cấp quyền tiếp cận bình đẳng với các cơ hội phát triển và thăng tiến nghề nghiệp,2
Nhóm PAN sẽ liên tục phấn đấu vì một môi trường làm việc an toàn và khoẻ mạnh không bị gián đoạn bởi bất kỳ trở ngại nào nhằm duy trì điều kiện sống tốt nhất có thể cho mọi nhân viên của mình trong tương lai,2
Triển khai liên tục và phối hợp chặt chẽ đảm bảo sự thành công trong việc sản xuất kinh doanh của Tập đoàn,3
Tính đến tháng 122023 sẽ có nhiều người ăn chay không lấy trứng từ những con gà bị đối xử tệ bạc hơn là số lượng được đưa ra trên trang trại của chúng tôi với mức chi tiêu lên tới 93 triệu euro cho các nguồn cung cấp trứng nhân đạo,2
Tiết kiệm Nước Làm Mát Máy Đồng Hóa Trước Đây Toàn Bộ Lượng Nước Rửa Ngược Của Hệ Thống Xử Lý Nước Phải Thải Bỏ Nhưng Bây Giờ Chúng Tôi Có Một Phương Pháp Tái Sử Dụng Nó,2
HCM chúng tôi hiện có 34 chi nhánh nhà hàng trải khắp Việt Nam Campuchia Ấn Độ và Nhật Bản được thúc đẩy bởi khái niệm Trái Đất đến Con người khơi mở sự thấu hiểu từ lòng trắc ẩn đối với các nguyên liệu tự nhiên từ người trồng đầu bếp đến khách hàng,2
Nguyên tắc minh bạch phải được áp dụng cho tất cả các nhà thầu dựa trên một cuộc cạnh tranh công bằng và khách quan,0
Phó Chủ tịch Dinh dưỡng và Sức khỏe của chúng tôi cho Bắc Mỹ đồng chủ trì chuỗi tiêu thụ tích cực của chương trình Thực phẩm và Thiên nhiên Cải cách Thực phẩm vì Bền vững và Sức khỏe FReSH của WBCSD nhằm tìm cách xác định các giải pháp cụ thể để giúp cung cấp chế độ ăn uống lành mạnh và bền vững cho mọi người,2
Kết quả kiểm tra sức khoẻ năm 2013 của toàn thể nhân viên InterLOG cho thấy rằng với mỗi km đi bộ hoặc chạy bộ mà một nhân viên InterLOG thực hiện nó sẽ giảm được khoảng 588 gram khí CO2 phát thải khi so sánh với việc sử dụng phương tiện giao thông,1
QUAN ĐIỂM VÀ PHÊ DUYỆT Quản trị mạnh mẽ và đạo đức là nền tảng chính của Mục tiêu chính của chúng tôi vượt quá mong đợi của khách hàng để tối đa hóa giá trị lâu dài của Cintas cho các cổ đông và cộng sự nhân viên của chúng tôi,2
ERG sẽ bắt đầu lễ kỷ niệm kéo dài một tháng của họ vào tháng Tư với các chủ đề tập trung vào các công viên quốc gia môi trường xã hội và quản trị đầu tư bền vững toàn cầu và bền vững xung quanh bờ biển của chúng ta,3
Trong bốn năm qua Quỹ Phát Triển của Trường Đại Học Quốc Gia đã trao tặng 200 học bổng cho những sinh viên xuất sắc có hoàn cảnh khó khăn,2
Tiểu ban Giám đốc độc lập đưa ra ý kiến tư vấn về việc xác minh lại các rủi ro này cũng như hiệu quả của hoạt động Trao đổi Thông tin 2 chiều được thực hiện trong Báo cáo Phát triển Bền vững năm 2017 tất cả đều dựa trên Bộ quy tắc ứng xử của Novaland để đảm bảo tính chuyên nghiệp và chất lượng dịch vụ,3
Niềm vui trong công việc không chỉ đến từ những lời chào hỏi và mỉm cười thân thiện của đồng nghiệp; nó cũng xuất phát từ một môi trường làm việc thoải mái.,2
Đánh giá nhà cung cấp thông qua Avendra nhà cung cấp dịch vụ mua sắm của Marriott ở Bắc Mỹ Caribbean và Mỹ Latinh các nhà cung cấp của chúng tôi và sản phẩm của họ được sàng lọc về các thuộc tính môi trường và xã hội,2
Quá trình này cho thấy sự cống hiến của chúng ta để vượt qua những kỳ vọng và nâng cao tiêu chuẩn cho bản thân,0
Các sáng kiến đa dạng Là một doanh nghiệp Công nghệ bất động sản hàng đầu sự nghiệp tại Tập đoàn thông tin Landmark thấy vai trò chủ yếu trong các lĩnh vực dữ liệu và công nghệ STEM Khoa học Công nghệ Kỹ thuật và Toán học các lĩnh vực truyền thống thấy sự đại diện thấp hơn của phụ nữ cả trong ngành và trong giáo dục,2
Năm ngoái chúng tôi đã khởi động Chương trình Học bổng GPC mới một cam kết giúp đỡ đồng đội và gia đình của họ mở đường cho một tương lai tươi sáng hơn bằng cách giảm bớt gánh nặng tài chính của giáo dục đại học,2
Tập đoàn Novaland luôn phấn đấu để có được những nhân tài hàng đầu trong khi cùng hợp tác với các tổ chức giáo dục địa phương nhằm nâng cao kỹ năng của người lao động hiện tại,2
dung dịch hypochlorite và một lượng lớn nước ngầm bị nhiễm creosote,1
Bằng cách hợp tác với các tổ chức địa phương chúng tôi có thể phân phối hiệu quả thực phẩm chưa bán được để giảm thiểu chất thải và giúp đỡ những người gặp khó khăn về lương thực trong cộng đồng của mình,2
"Theo Điều 102 - 2 của Chuẩn mực Báo cáo Tài chính Quốc tế (IFRS), một công ty TNHH có thể áp dụng IFRS thông qua quy trình được nêu tại đoạn B1-1, nằm trong Khu Công nghiệp Tây Bắc Củ Chi.",3
Kết quả của chương trình thí điểm ban đầu trong FY cho thấy tiềm năng của nó để thúc đẩy tiết kiệm hiệu quả hơn khi nó được thực hiện trên toàn công ty,0
Nghiên cứu cũng đã tập hợp các Báo cáo PTBV và Báo cáo Thường niên mới nhất tính đến ngày 31 tháng 12 năm 2022.,0
Nhiều nơi có ghi nhận Tai nạn 0,2
Thuế thu nhập hoãn lại chỉ được ghi nhận khi lợi nhuận chịu thuế trong tương lai là không đáng kể và các nguồn lực sử dụng cho việc tính toán sẽ bị hạn chế,3
947 người tương đương với 304 tổng số lao động trong đó có Cán bộ quản lý cấp cao 39 người 06 Cán bộ quản lý trung gian 563 người 88 và cán bộ quản lý thấp hơn 1,2
Tập đoàn Vingroup cam kết tài trợ 4000 tỉ đồng cho việc nghiên cứu và sản xuất vắc xin phòng Covid19 tại Việt Nam,2
Với nhiệm vụ tiên phong thúc đẩy và sáng tạo xu hướng vận tải công cộng hiện đại và bền vững tại Việt Nam VinBus đã nỗ lực đáng kể để đạt được một tương lai không phát thải,3
Các điểm đến giải trí mới và dịch vụ mở rộng đến Hawaii sử dụng máy bay và Nhân viên vẫn chưa được sử dụng đúng mức trong đại dịch,0
và các cộng đồng của chúng ta giúp đỡ các thành viên trong cộng đồng của chúng ta vượt qua virus đã lan rộng trong năm,0
Chúng tôi muốn nhân viên của mình được trang bị các công cụ và kiến thức để định hướng các quyết định tài chính phức tạp,2
Chúng tôi hy vọng các nhà cung cấp của chúng tôi tán thành Cam kết CH với trách nhiệm xã hội của công ty bao gồm lao động công bằng và thực tiễn hoạt động bảo vệ môi trường đa dạng và phát triển nhà cung cấp,2
Chúng ta tập trung vào việc loại bỏ chất thải hoạt động khi khả thi và tối đa hoá việc tái sử dụng và tái chế vật liệu trong các cửa hàng trung tâm phân phối và văn phòng công ty,1
Tổng lượng khí thải carbon của chúng ta đã giảm mỗi năm kể từ khi chúng ta củng cố dấu chân vật lý của doanh nghiệp và thực hiện các chương trình giảm phát thải carbon trực tiếp,1
Nước thải tái chế sẽ được bơm ngược vào máy nghiền để giảm thiểu việc tiêu thụ nước uống trong toàn bộ quy trình sản xuất,1
Con đường thứ hai là có một cái nhìn bao quát hơn về lãnh đạo để làm sâu sắc và đa dạng hoá nguồn nhân tài của chúng ta,0
là những hoạt động không ngừng của chúng tôi nhằm thúc đẩy thực hành lao động tốt và điều kiện làm việc và giảm thiểu tác động đến khí hậu và rừng trên toàn chuỗi giá trị của chúng tôi,1
Những người ở trong khách sạn hoặc nhà nghỉ của tập đoàn sẽ được hưởng các tiện nghi miễn phí tại cơ sở đó,2
Đảm bảo duy trì một vị thế hàng đầu về tái phân bổ trở lại nền kinh tế từ các khoản phí bảo hiểm.,3
Việc đưa ra bài thuyết trình đã mang lại sự hiểu biết rõ ràng hơn về những thách thức và yêu cầu mà EZLand phải đối mặt khi hướng tới mục tiêu được cấp giấy chứng nhận tiêu chuẩn EDGE cho tất cả các dự án của họ.,0
Bằng cách thu hút sự chú ý đến điều này tại một sự kiện lớn như vậy ở châu Á nó đang làm nổi bật một cơ hội quan trọng cho ngành tài chính châu Á,0
An ninh mạng và Bảo mật thông tin Trách nhiệm xã hội Đóng góp cho an ninh mạng và Bảo mật thông tin Vingroup Báo cáo Phát triển Bền vững 2022 Quản trị Doanh nghiệp vững chắc đóng vai trò to lớn trong việc huy động vốn tạo ra lợi nhuận đảm bảo sự thành công lâu dài,3
Chương trình đối tác STEM Trường Khoa học và Công nghệ Denver Được tài trợ phát triển các quan hệ đối tác đặc biệt với các trường đại học và cao đẳng các chương trình thực tập và các sự kiện nghề nghiệp để đảm bảo sinh viên tốt nghiệp trung học DSST bền bỉ và thành công trong các nghiên cứu STEM giáo dục đại học,2
Chúng tôi hiện đang xây dựng mối quan hệ với các tổ chức trên toàn cầu với ý định nhân rộng mô hình thành công của Vương quốc Anh,0
Tạo ra một sự khác biệt CUNG CẤP CỨU TRỢ COMIC TK Maxx và Homesense ở Anh đã là đối tác của Comic Relief một tổ chức từ thiện giúp trẻ em và thanh thiếu niên ở Anh và trên toàn thế giới có được khởi đầu tốt nhất trong cuộc sống,2
Nhiều PBRG của chúng tôi cũng có các chương thực địa giúp mang lại các mục tiêu và tham vọng phát triển chính thức cho các đối tác nhân viên trên khắp Hoa Kỳ và Canada,2
