                                                                                                                                                                
{'loss': 1.3845, 'grad_norm': 2.4477295875549316, 'learning_rate': 9e-07, 'epoch': 0.01}
{'loss': 0.4948, 'grad_norm': 8.740954399108887, 'learning_rate': 1.9900000000000003e-05, 'epoch': 0.15}
{'loss': 0.4552, 'grad_norm': 9.84675407409668, 'learning_rate': 2.09e-05, 'epoch': 0.16}
{'loss': 0.4219, 'grad_norm': 15.638701438903809, 'learning_rate': 2.19e-05, 'epoch': 0.17}
{'loss': 0.4556, 'grad_norm': 22.81949234008789, 'learning_rate': 2.29e-05, 'epoch': 0.18}
{'loss': 0.4208, 'grad_norm': 14.336684226989746, 'learning_rate': 2.39e-05, 'epoch': 0.18}
{'loss': 0.4393, 'grad_norm': 7.387974739074707, 'learning_rate': 2.4900000000000002e-05, 'epoch': 0.19}
{'loss': 0.4363, 'grad_norm': 4.515770435333252, 'learning_rate': 2.5900000000000003e-05, 'epoch': 0.2}
{'loss': 0.4109, 'grad_norm': 4.299818992614746, 'learning_rate': 2.6900000000000003e-05, 'epoch': 0.21}
{'loss': 0.291, 'grad_norm': 8.122905731201172, 'learning_rate': 2.7900000000000004e-05, 'epoch': 0.21}
{'loss': 0.4231, 'grad_norm': 18.218799591064453, 'learning_rate': 2.8899999999999998e-05, 'epoch': 0.22}
{'loss': 0.3531, 'grad_norm': 10.026322364807129, 'learning_rate': 2.9900000000000002e-05, 'epoch': 0.23}
{'loss': 0.3795, 'grad_norm': 10.419549942016602, 'learning_rate': 3.09e-05, 'epoch': 0.24}
{'loss': 0.3127, 'grad_norm': 10.69023323059082, 'learning_rate': 3.19e-05, 'epoch': 0.24}
{'loss': 0.3402, 'grad_norm': 34.621551513671875, 'learning_rate': 3.29e-05, 'epoch': 0.25}
{'loss': 0.2956, 'grad_norm': 7.251681804656982, 'learning_rate': 3.3900000000000004e-05, 'epoch': 0.26}
{'loss': 0.4709, 'grad_norm': 26.007404327392578, 'learning_rate': 3.49e-05, 'epoch': 0.27}
{'loss': 0.3218, 'grad_norm': 9.708635330200195, 'learning_rate': 3.59e-05, 'epoch': 0.27}
{'loss': 0.3492, 'grad_norm': 7.8356428146362305, 'learning_rate': 3.69e-05, 'epoch': 0.28}
{'loss': 0.2885, 'grad_norm': 7.3087968826293945, 'learning_rate': 3.79e-05, 'epoch': 0.29}
{'loss': 0.4019, 'grad_norm': 9.655510902404785, 'learning_rate': 3.8900000000000004e-05, 'epoch': 0.3}
{'loss': 0.3026, 'grad_norm': 5.126600742340088, 'learning_rate': 3.99e-05, 'epoch': 0.3}
{'loss': 0.3166, 'grad_norm': 10.555169105529785, 'learning_rate': 4.09e-05, 'epoch': 0.31}
{'loss': 0.3609, 'grad_norm': 24.97427749633789, 'learning_rate': 4.19e-05, 'epoch': 0.32}
{'loss': 0.406, 'grad_norm': 18.039016723632812, 'learning_rate': 4.29e-05, 'epoch': 0.33}
{'loss': 0.3209, 'grad_norm': 15.69985294342041, 'learning_rate': 4.39e-05, 'epoch': 0.34}
{'loss': 0.3989, 'grad_norm': 20.23466682434082, 'learning_rate': 4.49e-05, 'epoch': 0.34}
{'loss': 0.3652, 'grad_norm': 17.616792678833008, 'learning_rate': 4.5900000000000004e-05, 'epoch': 0.35}
{'loss': 0.3148, 'grad_norm': 14.525691032409668, 'learning_rate': 4.69e-05, 'epoch': 0.36}
{'loss': 0.2851, 'grad_norm': 8.592246055603027, 'learning_rate': 4.79e-05, 'epoch': 0.37}
{'loss': 0.2617, 'grad_norm': 7.894699573516846, 'learning_rate': 4.89e-05, 'epoch': 0.37}
{'loss': 0.306, 'grad_norm': 12.554557800292969, 'learning_rate': 4.99e-05, 'epoch': 0.38}
{'loss': 0.3782, 'grad_norm': 11.993085861206055, 'learning_rate': 4.9976923076923076e-05, 'epoch': 0.39}
{'loss': 0.3819, 'grad_norm': 8.237940788269043, 'learning_rate': 4.995128205128205e-05, 'epoch': 0.4}
{'loss': 0.3565, 'grad_norm': 23.80840301513672, 'learning_rate': 4.992564102564103e-05, 'epoch': 0.4}
{'loss': 0.3198, 'grad_norm': 7.4558796882629395, 'learning_rate': 4.99e-05, 'epoch': 0.41}
{'loss': 0.2943, 'grad_norm': 11.895326614379883, 'learning_rate': 4.987435897435898e-05, 'epoch': 0.42}
{'loss': 0.3437, 'grad_norm': 9.652488708496094, 'learning_rate': 4.984871794871795e-05, 'epoch': 0.43}
{'loss': 0.3261, 'grad_norm': 19.230484008789062, 'learning_rate': 4.982307692307693e-05, 'epoch': 0.43}
{'loss': 0.325, 'grad_norm': 2.03920316696167, 'learning_rate': 4.97974358974359e-05, 'epoch': 0.44}
{'loss': 0.4286, 'grad_norm': 10.792543411254883, 'learning_rate': 4.977179487179487e-05, 'epoch': 0.45}
{'loss': 0.2765, 'grad_norm': 12.768417358398438, 'learning_rate': 4.974615384615385e-05, 'epoch': 0.46}
{'loss': 0.3823, 'grad_norm': 17.110971450805664, 'learning_rate': 4.972051282051282e-05, 'epoch': 0.46}
{'loss': 0.3071, 'grad_norm': 9.533535957336426, 'learning_rate': 4.9694871794871796e-05, 'epoch': 0.47}
{'loss': 0.2463, 'grad_norm': 5.528284549713135, 'learning_rate': 4.966923076923077e-05, 'epoch': 0.48}
{'loss': 0.3879, 'grad_norm': 9.803933143615723, 'learning_rate': 4.964358974358975e-05, 'epoch': 0.49}
{'loss': 0.4818, 'grad_norm': 8.12898063659668, 'learning_rate': 4.961794871794872e-05, 'epoch': 0.5}
{'loss': 0.3497, 'grad_norm': 9.776459693908691, 'learning_rate': 4.959230769230769e-05, 'epoch': 0.5}
{'loss': 0.263, 'grad_norm': 3.068822145462036, 'learning_rate': 4.956666666666667e-05, 'epoch': 0.51}
{'loss': 0.2743, 'grad_norm': 9.143255233764648, 'learning_rate': 4.9541025641025645e-05, 'epoch': 0.52}
{'loss': 0.3351, 'grad_norm': 14.704145431518555, 'learning_rate': 4.951538461538462e-05, 'epoch': 0.53}
{'loss': 0.338, 'grad_norm': 16.12407684326172, 'learning_rate': 4.948974358974359e-05, 'epoch': 0.53}
{'loss': 0.2249, 'grad_norm': 6.416316986083984, 'learning_rate': 4.946410256410257e-05, 'epoch': 0.54}
{'loss': 0.4021, 'grad_norm': 16.28817367553711, 'learning_rate': 4.943846153846154e-05, 'epoch': 0.55}
{'loss': 0.2963, 'grad_norm': 14.978666305541992, 'learning_rate': 4.9412820512820516e-05, 'epoch': 0.56}
{'loss': 0.3393, 'grad_norm': 8.743700981140137, 'learning_rate': 4.938717948717949e-05, 'epoch': 0.56}
{'loss': 0.3091, 'grad_norm': 7.883674621582031, 'learning_rate': 4.9361538461538464e-05, 'epoch': 0.57}
{'loss': 0.3669, 'grad_norm': 9.512381553649902, 'learning_rate': 4.933589743589744e-05, 'epoch': 0.58}
{'loss': 0.3171, 'grad_norm': 25.703786849975586, 'learning_rate': 4.931025641025641e-05, 'epoch': 0.59}
{'loss': 0.327, 'grad_norm': 16.085466384887695, 'learning_rate': 4.928461538461539e-05, 'epoch': 0.59}
{'loss': 0.3125, 'grad_norm': 14.502808570861816, 'learning_rate': 4.9258974358974365e-05, 'epoch': 0.6}
{'loss': 0.289, 'grad_norm': 8.001253128051758, 'learning_rate': 4.9233333333333335e-05, 'epoch': 0.61}
{'loss': 0.3346, 'grad_norm': 10.95189094543457, 'learning_rate': 4.920769230769231e-05, 'epoch': 0.62}
{'loss': 0.3232, 'grad_norm': 13.98338508605957, 'learning_rate': 4.918205128205128e-05, 'epoch': 0.62}
{'loss': 0.2968, 'grad_norm': 14.971684455871582, 'learning_rate': 4.915641025641026e-05, 'epoch': 0.63}
{'loss': 0.2966, 'grad_norm': 18.748611450195312, 'learning_rate': 4.9130769230769237e-05, 'epoch': 0.64}
{'loss': 0.2867, 'grad_norm': 16.094274520874023, 'learning_rate': 4.910512820512821e-05, 'epoch': 0.65}
{'loss': 0.3054, 'grad_norm': 5.08083963394165, 'learning_rate': 4.9079487179487184e-05, 'epoch': 0.65}
{'loss': 0.2653, 'grad_norm': 6.7652812004089355, 'learning_rate': 4.9053846153846154e-05, 'epoch': 0.66}
{'loss': 0.2706, 'grad_norm': 17.142274856567383, 'learning_rate': 4.902820512820513e-05, 'epoch': 0.67}
{'loss': 0.289, 'grad_norm': 17.849124908447266, 'learning_rate': 4.90025641025641e-05, 'epoch': 0.68}
{'loss': 0.2252, 'grad_norm': 7.959024906158447, 'learning_rate': 4.897692307692308e-05, 'epoch': 0.69}
{'loss': 0.2811, 'grad_norm': 19.74445343017578, 'learning_rate': 4.8951282051282055e-05, 'epoch': 0.69}
{'loss': 0.3068, 'grad_norm': 4.5041913986206055, 'learning_rate': 4.8925641025641026e-05, 'epoch': 0.7}
{'loss': 0.3067, 'grad_norm': 10.193666458129883, 'learning_rate': 4.89e-05, 'epoch': 0.71}
{'loss': 0.21, 'grad_norm': 5.247870445251465, 'learning_rate': 4.887435897435897e-05, 'epoch': 0.72}
{'loss': 0.2322, 'grad_norm': 13.337425231933594, 'learning_rate': 4.884871794871796e-05, 'epoch': 0.72}
{'loss': 0.3594, 'grad_norm': 22.548208236694336, 'learning_rate': 4.882307692307693e-05, 'epoch': 0.73}
{'loss': 0.2837, 'grad_norm': 19.19361114501953, 'learning_rate': 4.87974358974359e-05, 'epoch': 0.74}
{'loss': 0.2905, 'grad_norm': 9.291955947875977, 'learning_rate': 4.8771794871794874e-05, 'epoch': 0.75}
{'loss': 0.2799, 'grad_norm': 6.413886070251465, 'learning_rate': 4.8746153846153845e-05, 'epoch': 0.75}
{'loss': 0.3261, 'grad_norm': 11.537282943725586, 'learning_rate': 4.872051282051282e-05, 'epoch': 0.76}
{'loss': 0.2301, 'grad_norm': 5.29189920425415, 'learning_rate': 4.86948717948718e-05, 'epoch': 0.77}
{'loss': 0.2798, 'grad_norm': 7.686913013458252, 'learning_rate': 4.8669230769230776e-05, 'epoch': 0.78}
{'loss': 0.2819, 'grad_norm': 8.559739112854004, 'learning_rate': 4.8643589743589746e-05, 'epoch': 0.78}
{'loss': 0.2454, 'grad_norm': 8.020233154296875, 'learning_rate': 4.8617948717948716e-05, 'epoch': 0.79}
{'loss': 0.2108, 'grad_norm': 25.550874710083008, 'learning_rate': 4.859230769230769e-05, 'epoch': 0.8}
{'loss': 0.2527, 'grad_norm': 23.214258193969727, 'learning_rate': 4.856666666666667e-05, 'epoch': 0.81}
{'loss': 0.2749, 'grad_norm': 14.621631622314453, 'learning_rate': 4.854102564102565e-05, 'epoch': 0.81}
{'loss': 0.3076, 'grad_norm': 10.084592819213867, 'learning_rate': 4.851538461538462e-05, 'epoch': 0.82}
{'loss': 0.3051, 'grad_norm': 9.524763107299805, 'learning_rate': 4.8489743589743595e-05, 'epoch': 0.83}
{'loss': 0.2871, 'grad_norm': 11.023900032043457, 'learning_rate': 4.8464102564102565e-05, 'epoch': 0.84}
{'loss': 0.2095, 'grad_norm': 11.543394088745117, 'learning_rate': 4.8438461538461535e-05, 'epoch': 0.85}
{'loss': 0.2245, 'grad_norm': 11.920584678649902, 'learning_rate': 4.841282051282052e-05, 'epoch': 0.85}
{'loss': 0.371, 'grad_norm': 18.448511123657227, 'learning_rate': 4.838717948717949e-05, 'epoch': 0.86}
{'loss': 0.3647, 'grad_norm': 13.225769996643066, 'learning_rate': 4.8361538461538466e-05, 'epoch': 0.87}
{'loss': 0.2417, 'grad_norm': 1.9896937608718872, 'learning_rate': 4.8335897435897437e-05, 'epoch': 0.88}
{'loss': 0.2068, 'grad_norm': 9.620546340942383, 'learning_rate': 4.8310256410256414e-05, 'epoch': 0.88}
{'loss': 0.2016, 'grad_norm': 13.41595458984375, 'learning_rate': 4.828461538461539e-05, 'epoch': 0.89}
{'loss': 0.2643, 'grad_norm': 8.795660018920898, 'learning_rate': 4.825897435897436e-05, 'epoch': 0.9}
{'loss': 0.2906, 'grad_norm': 9.832152366638184, 'learning_rate': 4.823333333333334e-05, 'epoch': 0.91}
{'loss': 0.209, 'grad_norm': 4.55684232711792, 'learning_rate': 4.820769230769231e-05, 'epoch': 0.91}
{'loss': 0.3073, 'grad_norm': 12.200496673583984, 'learning_rate': 4.8182051282051285e-05, 'epoch': 0.92}
{'loss': 0.2883, 'grad_norm': 10.991568565368652, 'learning_rate': 4.815641025641026e-05, 'epoch': 0.93}
{'loss': 0.2653, 'grad_norm': 9.276101112365723, 'learning_rate': 4.813076923076923e-05, 'epoch': 0.94}
{'loss': 0.3313, 'grad_norm': 12.328714370727539, 'learning_rate': 4.810512820512821e-05, 'epoch': 0.94}
{'loss': 0.2582, 'grad_norm': 5.529881477355957, 'learning_rate': 4.807948717948718e-05, 'epoch': 0.95}
{'loss': 0.2486, 'grad_norm': 9.872036933898926, 'learning_rate': 4.805384615384616e-05, 'epoch': 0.96}
{'loss': 0.1904, 'grad_norm': 6.250991344451904, 'learning_rate': 4.802820512820513e-05, 'epoch': 0.97}
{'loss': 0.295, 'grad_norm': 4.537189960479736, 'learning_rate': 4.8002564102564104e-05, 'epoch': 0.97}
{'loss': 0.2705, 'grad_norm': 11.823798179626465, 'learning_rate': 4.797692307692308e-05, 'epoch': 0.98}
{'loss': 0.2045, 'grad_norm': 8.284784317016602, 'learning_rate': 4.795128205128205e-05, 'epoch': 0.99}
{'loss': 0.2339, 'grad_norm': 8.597771644592285, 'learning_rate': 4.792564102564103e-05, 'epoch': 1.0}
                                                                                                                                                                
{'eval_loss': 0.31227368116378784, 'eval_f1_macro': 0.9089167147065005, 'eval_f1_micro': 0.9116666666666666, 'eval_f1_weighted': 0.912430614946879, 'eval_precision': 0.9222549775066616, 'eval_recall': 0.9116666666666666, 'eval_accuracy': 0.9116666666666666, 'eval_runtime': 9.528, 'eval_samples_per_second': 314.863, 'eval_steps_per_second': 9.866, 'epoch': 1.0}
{'loss': 0.1887, 'grad_norm': 22.690105438232422, 'learning_rate': 4.79e-05, 'epoch': 1.01}
{'loss': 0.168, 'grad_norm': 13.381031036376953, 'learning_rate': 4.787435897435898e-05, 'epoch': 1.01}
{'loss': 0.1213, 'grad_norm': 3.423719644546509, 'learning_rate': 4.784871794871795e-05, 'epoch': 1.02}
{'loss': 0.2672, 'grad_norm': 19.386507034301758, 'learning_rate': 4.782307692307692e-05, 'epoch': 1.03}
{'loss': 0.2357, 'grad_norm': 20.83922576904297, 'learning_rate': 4.77974358974359e-05, 'epoch': 1.04}
{'loss': 0.1335, 'grad_norm': 1.6344505548477173, 'learning_rate': 4.777179487179487e-05, 'epoch': 1.04}
{'loss': 0.088, 'grad_norm': 14.476346015930176, 'learning_rate': 4.774615384615385e-05, 'epoch': 1.05}
{'loss': 0.188, 'grad_norm': 6.858332633972168, 'learning_rate': 4.7720512820512824e-05, 'epoch': 1.06}
{'loss': 0.1692, 'grad_norm': 8.938929557800293, 'learning_rate': 4.76948717948718e-05, 'epoch': 1.07}
{'loss': 0.1434, 'grad_norm': 18.92186737060547, 'learning_rate': 4.766923076923077e-05, 'epoch': 1.07}
{'loss': 0.2693, 'grad_norm': 18.380332946777344, 'learning_rate': 4.764358974358974e-05, 'epoch': 1.08}
{'loss': 0.2228, 'grad_norm': 18.84015464782715, 'learning_rate': 4.761794871794872e-05, 'epoch': 1.09}
{'loss': 0.2018, 'grad_norm': 17.462749481201172, 'learning_rate': 4.7592307692307696e-05, 'epoch': 1.1}
{'loss': 0.2031, 'grad_norm': 13.222744941711426, 'learning_rate': 4.756666666666667e-05, 'epoch': 1.1}
{'loss': 0.1758, 'grad_norm': 8.31380844116211, 'learning_rate': 4.7541025641025643e-05, 'epoch': 1.11}
{'loss': 0.1556, 'grad_norm': 9.23140811920166, 'learning_rate': 4.751538461538462e-05, 'epoch': 1.12}
{'loss': 0.1601, 'grad_norm': 18.486791610717773, 'learning_rate': 4.748974358974359e-05, 'epoch': 1.13}
{'loss': 0.115, 'grad_norm': 2.8477261066436768, 'learning_rate': 4.746410256410256e-05, 'epoch': 1.13}
{'loss': 0.2054, 'grad_norm': 16.230396270751953, 'learning_rate': 4.7438461538461545e-05, 'epoch': 1.14}
{'loss': 0.1833, 'grad_norm': 31.233301162719727, 'learning_rate': 4.7412820512820515e-05, 'epoch': 1.15}
{'loss': 0.1611, 'grad_norm': 11.98611068725586, 'learning_rate': 4.738717948717949e-05, 'epoch': 1.16}
{'loss': 0.2056, 'grad_norm': 21.165624618530273, 'learning_rate': 4.736153846153846e-05, 'epoch': 1.17}
{'loss': 0.1472, 'grad_norm': 17.836605072021484, 'learning_rate': 4.733589743589744e-05, 'epoch': 1.17}
{'loss': 0.1606, 'grad_norm': 15.670235633850098, 'learning_rate': 4.7310256410256416e-05, 'epoch': 1.18}
{'loss': 0.1496, 'grad_norm': 2.6735646724700928, 'learning_rate': 4.728461538461539e-05, 'epoch': 1.19}
{'loss': 0.2617, 'grad_norm': 22.439664840698242, 'learning_rate': 4.7258974358974364e-05, 'epoch': 1.2}
{'loss': 0.2221, 'grad_norm': 12.957681655883789, 'learning_rate': 4.7233333333333334e-05, 'epoch': 1.2}
{'loss': 0.1903, 'grad_norm': 15.331297874450684, 'learning_rate': 4.720769230769231e-05, 'epoch': 1.21}
{'loss': 0.1799, 'grad_norm': 10.086040496826172, 'learning_rate': 4.718205128205128e-05, 'epoch': 1.22}
{'loss': 0.1397, 'grad_norm': 8.153646469116211, 'learning_rate': 4.715641025641026e-05, 'epoch': 1.23}
{'loss': 0.204, 'grad_norm': 12.217399597167969, 'learning_rate': 4.7130769230769235e-05, 'epoch': 1.23}
{'loss': 0.1713, 'grad_norm': 10.076088905334473, 'learning_rate': 4.7105128205128206e-05, 'epoch': 1.24}
{'loss': 0.1555, 'grad_norm': 34.613670349121094, 'learning_rate': 4.707948717948718e-05, 'epoch': 1.25}
{'loss': 0.2051, 'grad_norm': 16.879806518554688, 'learning_rate': 4.705384615384615e-05, 'epoch': 1.26}
{'loss': 0.2598, 'grad_norm': 7.6573486328125, 'learning_rate': 4.702820512820513e-05, 'epoch': 1.26}
{'loss': 0.1597, 'grad_norm': 15.962567329406738, 'learning_rate': 4.700256410256411e-05, 'epoch': 1.27}
{'loss': 0.2348, 'grad_norm': 6.4726996421813965, 'learning_rate': 4.697692307692308e-05, 'epoch': 1.28}
{'loss': 0.142, 'grad_norm': 16.227567672729492, 'learning_rate': 4.6951282051282054e-05, 'epoch': 1.29}
{'loss': 0.1603, 'grad_norm': 11.268158912658691, 'learning_rate': 4.6925641025641025e-05, 'epoch': 1.29}
{'loss': 0.1656, 'grad_norm': 13.10766315460205, 'learning_rate': 4.69e-05, 'epoch': 1.3}
{'loss': 0.2044, 'grad_norm': 5.580930709838867, 'learning_rate': 4.687435897435898e-05, 'epoch': 1.31}
{'loss': 0.2307, 'grad_norm': 6.531713008880615, 'learning_rate': 4.684871794871795e-05, 'epoch': 1.32}
{'loss': 0.2036, 'grad_norm': 20.746299743652344, 'learning_rate': 4.6823076923076926e-05, 'epoch': 1.33}
{'loss': 0.2023, 'grad_norm': 15.201133728027344, 'learning_rate': 4.6797435897435896e-05, 'epoch': 1.33}
{'loss': 0.188, 'grad_norm': 4.23514461517334, 'learning_rate': 4.677179487179487e-05, 'epoch': 1.34}
{'loss': 0.2433, 'grad_norm': 2.799328565597534, 'learning_rate': 4.674615384615385e-05, 'epoch': 1.35}
{'loss': 0.1483, 'grad_norm': 7.338637828826904, 'learning_rate': 4.672051282051283e-05, 'epoch': 1.36}
{'loss': 0.1316, 'grad_norm': 9.791924476623535, 'learning_rate': 4.66948717948718e-05, 'epoch': 1.36}
{'loss': 0.214, 'grad_norm': 23.137123107910156, 'learning_rate': 4.666923076923077e-05, 'epoch': 1.37}
{'loss': 0.2804, 'grad_norm': 3.5882139205932617, 'learning_rate': 4.6643589743589745e-05, 'epoch': 1.38}
{'loss': 0.2531, 'grad_norm': 12.308266639709473, 'learning_rate': 4.661794871794872e-05, 'epoch': 1.39}
{'loss': 0.1996, 'grad_norm': 12.2330322265625, 'learning_rate': 4.65923076923077e-05, 'epoch': 1.39}
{'loss': 0.1568, 'grad_norm': 11.814315795898438, 'learning_rate': 4.656666666666667e-05, 'epoch': 1.4}
{'loss': 0.2023, 'grad_norm': 6.545701503753662, 'learning_rate': 4.6541025641025646e-05, 'epoch': 1.41}
{'loss': 0.3215, 'grad_norm': 13.707833290100098, 'learning_rate': 4.6515384615384616e-05, 'epoch': 1.42}
{'loss': 0.1545, 'grad_norm': 7.949716567993164, 'learning_rate': 4.648974358974359e-05, 'epoch': 1.42}
{'loss': 0.1987, 'grad_norm': 8.074049949645996, 'learning_rate': 4.646410256410257e-05, 'epoch': 1.43}
{'loss': 0.2051, 'grad_norm': 5.3891921043396, 'learning_rate': 4.643846153846154e-05, 'epoch': 1.44}
{'loss': 0.1899, 'grad_norm': 14.393026351928711, 'learning_rate': 4.641282051282052e-05, 'epoch': 1.45}
{'loss': 0.2047, 'grad_norm': 9.09626579284668, 'learning_rate': 4.638717948717949e-05, 'epoch': 1.45}
{'loss': 0.2276, 'grad_norm': 10.717707633972168, 'learning_rate': 4.6361538461538465e-05, 'epoch': 1.46}
{'loss': 0.1528, 'grad_norm': 12.13057804107666, 'learning_rate': 4.633589743589744e-05, 'epoch': 1.47}
{'loss': 0.139, 'grad_norm': 9.303153991699219, 'learning_rate': 4.631025641025641e-05, 'epoch': 1.48}
{'loss': 0.1346, 'grad_norm': 0.5163626074790955, 'learning_rate': 4.628461538461539e-05, 'epoch': 1.49}
{'loss': 0.2511, 'grad_norm': 9.652796745300293, 'learning_rate': 4.625897435897436e-05, 'epoch': 1.49}
{'loss': 0.2355, 'grad_norm': 5.481257438659668, 'learning_rate': 4.623333333333334e-05, 'epoch': 1.5}
{'loss': 0.181, 'grad_norm': 5.320488452911377, 'learning_rate': 4.620769230769231e-05, 'epoch': 1.51}
{'loss': 0.1868, 'grad_norm': 3.370851516723633, 'learning_rate': 4.6182051282051284e-05, 'epoch': 1.52}
{'loss': 0.1782, 'grad_norm': 7.520521640777588, 'learning_rate': 4.615641025641026e-05, 'epoch': 1.52}
{'loss': 0.1988, 'grad_norm': 15.300047874450684, 'learning_rate': 4.613076923076923e-05, 'epoch': 1.53}
{'loss': 0.2191, 'grad_norm': 7.767918586730957, 'learning_rate': 4.610512820512821e-05, 'epoch': 1.54}
{'loss': 0.2232, 'grad_norm': 4.655788421630859, 'learning_rate': 4.607948717948718e-05, 'epoch': 1.55}
{'loss': 0.163, 'grad_norm': 13.3651123046875, 'learning_rate': 4.6053846153846156e-05, 'epoch': 1.55}
{'loss': 0.1949, 'grad_norm': 10.729060173034668, 'learning_rate': 4.602820512820513e-05, 'epoch': 1.56}
{'loss': 0.13, 'grad_norm': 12.735882759094238, 'learning_rate': 4.60025641025641e-05, 'epoch': 1.57}
{'loss': 0.1825, 'grad_norm': 9.25989818572998, 'learning_rate': 4.597692307692308e-05, 'epoch': 1.58}
{'loss': 0.155, 'grad_norm': 11.701669692993164, 'learning_rate': 4.595128205128205e-05, 'epoch': 1.58}
{'loss': 0.197, 'grad_norm': 15.814996719360352, 'learning_rate': 4.592564102564103e-05, 'epoch': 1.59}
{'loss': 0.1353, 'grad_norm': 6.976175308227539, 'learning_rate': 4.5900000000000004e-05, 'epoch': 1.6}
{'loss': 0.2531, 'grad_norm': 8.90626335144043, 'learning_rate': 4.5874358974358975e-05, 'epoch': 1.61}
{'loss': 0.2014, 'grad_norm': 10.4390287399292, 'learning_rate': 4.584871794871795e-05, 'epoch': 1.61}
{'loss': 0.1392, 'grad_norm': 5.796834468841553, 'learning_rate': 4.582307692307692e-05, 'epoch': 1.62}
{'loss': 0.2192, 'grad_norm': 6.414453983306885, 'learning_rate': 4.57974358974359e-05, 'epoch': 1.63}
{'loss': 0.2162, 'grad_norm': 4.534858703613281, 'learning_rate': 4.5771794871794876e-05, 'epoch': 1.64}
{'loss': 0.1333, 'grad_norm': 16.701377868652344, 'learning_rate': 4.574615384615385e-05, 'epoch': 1.65}
{'loss': 0.1287, 'grad_norm': 6.47300386428833, 'learning_rate': 4.572051282051282e-05, 'epoch': 1.65}
{'loss': 0.1475, 'grad_norm': 10.530292510986328, 'learning_rate': 4.5694871794871794e-05, 'epoch': 1.66}
{'loss': 0.2154, 'grad_norm': 9.696012496948242, 'learning_rate': 4.566923076923077e-05, 'epoch': 1.67}
{'loss': 0.1466, 'grad_norm': 10.251319885253906, 'learning_rate': 4.564358974358974e-05, 'epoch': 1.68}
{'loss': 0.1655, 'grad_norm': 16.09403419494629, 'learning_rate': 4.5617948717948725e-05, 'epoch': 1.68}
{'loss': 0.2037, 'grad_norm': 29.12468910217285, 'learning_rate': 4.5592307692307695e-05, 'epoch': 1.69}
{'loss': 0.1429, 'grad_norm': 16.401092529296875, 'learning_rate': 4.556666666666667e-05, 'epoch': 1.7}
{'loss': 0.1556, 'grad_norm': 1.5692806243896484, 'learning_rate': 4.554102564102564e-05, 'epoch': 1.71}
{'loss': 0.2726, 'grad_norm': 32.520057678222656, 'learning_rate': 4.551538461538461e-05, 'epoch': 1.71}
{'loss': 0.2376, 'grad_norm': 10.424751281738281, 'learning_rate': 4.5489743589743596e-05, 'epoch': 1.72}
{'loss': 0.1722, 'grad_norm': 7.628147602081299, 'learning_rate': 4.5464102564102567e-05, 'epoch': 1.73}
{'loss': 0.1775, 'grad_norm': 1.6156716346740723, 'learning_rate': 4.5438461538461544e-05, 'epoch': 1.74}
{'loss': 0.249, 'grad_norm': 24.13950538635254, 'learning_rate': 4.5412820512820514e-05, 'epoch': 1.74}
{'loss': 0.1425, 'grad_norm': 14.598743438720703, 'learning_rate': 4.538717948717949e-05, 'epoch': 1.75}
