  2%|▌                                    | 313/20000 [01:49<1:37:04,  3.38it/s]
{'loss': 1.3782, 'grad_norm': 1.2083007097244263, 'learning_rate': 9e-07, 'epoch': 0.03}
{'loss': 0.3454, 'grad_norm': 2.5560178756713867, 'learning_rate': 3.29e-05, 'epoch': 1.05}
{'loss': 0.4638, 'grad_norm': 4.013932228088379, 'learning_rate': 3.3900000000000004e-05, 'epoch': 1.09}
{'loss': 0.3883, 'grad_norm': 6.0141754150390625, 'learning_rate': 3.49e-05, 'epoch': 1.12}
{'loss': 0.4354, 'grad_norm': 6.964226245880127, 'learning_rate': 3.59e-05, 'epoch': 1.15}
{'loss': 0.4214, 'grad_norm': 7.622032642364502, 'learning_rate': 3.69e-05, 'epoch': 1.18}
{'loss': 0.5245, 'grad_norm': 7.15838098526001, 'learning_rate': 3.79e-05, 'epoch': 1.21}
{'loss': 0.3161, 'grad_norm': 6.788768291473389, 'learning_rate': 3.8900000000000004e-05, 'epoch': 1.25}
{'loss': 0.3737, 'grad_norm': 5.814974784851074, 'learning_rate': 3.99e-05, 'epoch': 1.28}
{'loss': 0.3664, 'grad_norm': 6.2785115242004395, 'learning_rate': 4.09e-05, 'epoch': 1.31}
{'loss': 0.4223, 'grad_norm': 1.7524793148040771, 'learning_rate': 4.19e-05, 'epoch': 1.34}
{'loss': 0.4267, 'grad_norm': 5.178097724914551, 'learning_rate': 4.29e-05, 'epoch': 1.37}
{'loss': 0.414, 'grad_norm': 5.340778827667236, 'learning_rate': 4.39e-05, 'epoch': 1.41}
{'loss': 0.3499, 'grad_norm': 6.154987812042236, 'learning_rate': 4.49e-05, 'epoch': 1.44}
{'loss': 0.362, 'grad_norm': 5.393651962280273, 'learning_rate': 4.5900000000000004e-05, 'epoch': 1.47}
{'loss': 0.3893, 'grad_norm': 8.234034538269043, 'learning_rate': 4.69e-05, 'epoch': 1.5}
{'loss': 0.3922, 'grad_norm': 7.336089134216309, 'learning_rate': 4.79e-05, 'epoch': 1.53}
{'loss': 0.3446, 'grad_norm': 5.1050238609313965, 'learning_rate': 4.89e-05, 'epoch': 1.57}
{'loss': 0.4126, 'grad_norm': 11.019957542419434, 'learning_rate': 4.99e-05, 'epoch': 1.6}
{'loss': 0.3434, 'grad_norm': 15.086670875549316, 'learning_rate': 4.9976923076923076e-05, 'epoch': 1.63}
{'loss': 0.3529, 'grad_norm': 9.289360046386719, 'learning_rate': 4.995128205128205e-05, 'epoch': 1.66}
{'loss': 0.4216, 'grad_norm': 5.815218925476074, 'learning_rate': 4.992564102564103e-05, 'epoch': 1.69}
{'loss': 0.4035, 'grad_norm': 4.721433162689209, 'learning_rate': 4.99e-05, 'epoch': 1.73}
{'loss': 0.4589, 'grad_norm': 5.774112224578857, 'learning_rate': 4.987435897435898e-05, 'epoch': 1.76}
{'loss': 0.3763, 'grad_norm': 7.617942810058594, 'learning_rate': 4.984871794871795e-05, 'epoch': 1.79}
{'loss': 0.4023, 'grad_norm': 8.487410545349121, 'learning_rate': 4.982307692307693e-05, 'epoch': 1.82}
{'loss': 0.3666, 'grad_norm': 4.664178371429443, 'learning_rate': 4.97974358974359e-05, 'epoch': 1.85}
{'loss': 0.2886, 'grad_norm': 4.866518497467041, 'learning_rate': 4.977179487179487e-05, 'epoch': 1.88}
{'loss': 0.3337, 'grad_norm': 7.042601585388184, 'learning_rate': 4.974615384615385e-05, 'epoch': 1.92}
{'loss': 0.4029, 'grad_norm': 8.800585746765137, 'learning_rate': 4.972051282051282e-05, 'epoch': 1.95}
{'loss': 0.3468, 'grad_norm': 10.406826972961426, 'learning_rate': 4.9694871794871796e-05, 'epoch': 1.98}
{'eval_loss': 0.3259948194026947, 'eval_f1_macro': 0.874238599229084, 'eval_f1_micro': 0.8816666666666667, 'eval_f1_weighted': 0.8807801717140219, 'eval_precision': 0.8840966563745114, 'eval_recall': 0.8816666666666667, 'eval_accuracy': 0.8816666666666667, 'eval_runtime': 12.5414, 'eval_samples_per_second': 239.208, 'eval_steps_per_second': 7.495, 'epoch': 2.0}
{'loss': 0.3149, 'grad_norm': 2.64082407951355, 'learning_rate': 4.966923076923077e-05, 'epoch': 2.01}
{'loss': 0.2318, 'grad_norm': 3.074474573135376, 'learning_rate': 4.964358974358975e-05, 'epoch': 2.04}
{'loss': 0.2023, 'grad_norm': 7.2080488204956055, 'learning_rate': 4.961794871794872e-05, 'epoch': 2.08}
{'loss': 0.2536, 'grad_norm': 1.9891383647918701, 'learning_rate': 4.959230769230769e-05, 'epoch': 2.11}
{'loss': 0.2091, 'grad_norm': 5.573017597198486, 'learning_rate': 4.956666666666667e-05, 'epoch': 2.14}
{'loss': 0.2188, 'grad_norm': 6.027873992919922, 'learning_rate': 4.9541025641025645e-05, 'epoch': 2.17}
{'loss': 0.2165, 'grad_norm': 6.096060752868652, 'learning_rate': 4.951538461538462e-05, 'epoch': 2.2}
{'loss': 0.139, 'grad_norm': 6.450184345245361, 'learning_rate': 4.948974358974359e-05, 'epoch': 2.24}
{'loss': 0.2087, 'grad_norm': 8.379813194274902, 'learning_rate': 4.946410256410257e-05, 'epoch': 2.27}
{'loss': 0.1716, 'grad_norm': 3.6958401203155518, 'learning_rate': 4.943846153846154e-05, 'epoch': 2.3}
{'loss': 0.1537, 'grad_norm': 7.234821796417236, 'learning_rate': 4.9412820512820516e-05, 'epoch': 2.33}
{'loss': 0.2115, 'grad_norm': 2.6971869468688965, 'learning_rate': 4.938717948717949e-05, 'epoch': 2.36}
{'loss': 0.2721, 'grad_norm': 8.621659278869629, 'learning_rate': 4.9361538461538464e-05, 'epoch': 2.4}
{'loss': 0.289, 'grad_norm': 4.962287425994873, 'learning_rate': 4.933589743589744e-05, 'epoch': 2.43}
{'loss': 0.3035, 'grad_norm': 6.304619789123535, 'learning_rate': 4.931025641025641e-05, 'epoch': 2.46}
{'loss': 0.2519, 'grad_norm': 5.965172290802002, 'learning_rate': 4.928461538461539e-05, 'epoch': 2.49}
{'loss': 0.2579, 'grad_norm': 7.379164218902588, 'learning_rate': 4.9258974358974365e-05, 'epoch': 2.52}
{'loss': 0.233, 'grad_norm': 5.489222049713135, 'learning_rate': 4.9233333333333335e-05, 'epoch': 2.56}
{'loss': 0.2847, 'grad_norm': 3.692863941192627, 'learning_rate': 4.920769230769231e-05, 'epoch': 2.59}
{'loss': 0.2081, 'grad_norm': 5.347158908843994, 'learning_rate': 4.918205128205128e-05, 'epoch': 2.62}
{'loss': 0.3349, 'grad_norm': 10.175339698791504, 'learning_rate': 4.915641025641026e-05, 'epoch': 2.65}
{'loss': 0.213, 'grad_norm': 3.7284438610076904, 'learning_rate': 4.9130769230769237e-05, 'epoch': 2.68}
{'loss': 0.1932, 'grad_norm': 10.766630172729492, 'learning_rate': 4.910512820512821e-05, 'epoch': 2.72}
{'loss': 0.1952, 'grad_norm': 2.9309492111206055, 'learning_rate': 4.9079487179487184e-05, 'epoch': 2.75}
{'loss': 0.2042, 'grad_norm': 5.794934272766113, 'learning_rate': 4.9053846153846154e-05, 'epoch': 2.78}
{'loss': 0.1721, 'grad_norm': 3.538909673690796, 'learning_rate': 4.902820512820513e-05, 'epoch': 2.81}
{'loss': 0.2467, 'grad_norm': 7.667773723602295, 'learning_rate': 4.90025641025641e-05, 'epoch': 2.84}
{'loss': 0.2662, 'grad_norm': 7.461855888366699, 'learning_rate': 4.897692307692308e-05, 'epoch': 2.88}
{'loss': 0.2374, 'grad_norm': 2.876347064971924, 'learning_rate': 4.8951282051282055e-05, 'epoch': 2.91}
{'loss': 0.2129, 'grad_norm': 5.018987655639648, 'learning_rate': 4.8925641025641026e-05, 'epoch': 2.94}
{'loss': 0.1874, 'grad_norm': 3.5324535369873047, 'learning_rate': 4.89e-05, 'epoch': 2.97}
{'eval_loss': 0.606908917427063, 'eval_f1_macro': 0.8022550211063988, 'eval_f1_micro': 0.8223333333333334, 'eval_f1_weighted': 0.8161470490474791, 'eval_precision': 0.8443979086443208, 'eval_recall': 0.8223333333333334, 'eval_accuracy': 0.8223333333333334, 'eval_runtime': 12.6085, 'eval_samples_per_second': 237.935, 'eval_steps_per_second': 7.455, 'epoch': 3.0}
{'loss': 0.1623, 'grad_norm': 5.350690841674805, 'learning_rate': 4.887435897435897e-05, 'epoch': 3.0}
{'loss': 0.0837, 'grad_norm': 12.449202537536621, 'learning_rate': 4.884871794871796e-05, 'epoch': 3.04}
{'loss': 0.1392, 'grad_norm': 2.305943727493286, 'learning_rate': 4.882307692307693e-05, 'epoch': 3.07}
{'loss': 0.1706, 'grad_norm': 4.983203411102295, 'learning_rate': 4.87974358974359e-05, 'epoch': 3.1}
{'loss': 0.2634, 'grad_norm': 14.886858940124512, 'learning_rate': 4.8771794871794874e-05, 'epoch': 3.13}
{'loss': 0.1153, 'grad_norm': 1.72869873046875, 'learning_rate': 4.8746153846153845e-05, 'epoch': 3.16}
{'loss': 0.065, 'grad_norm': 7.883542537689209, 'learning_rate': 4.872051282051282e-05, 'epoch': 3.19}
{'loss': 0.2059, 'grad_norm': 16.83080291748047, 'learning_rate': 4.86948717948718e-05, 'epoch': 3.23}
{'loss': 0.1669, 'grad_norm': 4.418646812438965, 'learning_rate': 4.8669230769230776e-05, 'epoch': 3.26}
{'loss': 0.0728, 'grad_norm': 3.168792247772217, 'learning_rate': 4.8643589743589746e-05, 'epoch': 3.29}
{'loss': 0.1364, 'grad_norm': 4.582625865936279, 'learning_rate': 4.8617948717948716e-05, 'epoch': 3.32}
{'loss': 0.0922, 'grad_norm': 11.870677947998047, 'learning_rate': 4.859230769230769e-05, 'epoch': 3.35}
{'loss': 0.1313, 'grad_norm': 5.017033100128174, 'learning_rate': 4.856666666666667e-05, 'epoch': 3.39}
{'loss': 0.1866, 'grad_norm': 6.831935405731201, 'learning_rate': 4.854102564102565e-05, 'epoch': 3.42}
{'loss': 0.0649, 'grad_norm': 2.812868595123291, 'learning_rate': 4.851538461538462e-05, 'epoch': 3.45}
{'loss': 0.1418, 'grad_norm': 3.0964958667755127, 'learning_rate': 4.8489743589743595e-05, 'epoch': 3.48}
{'loss': 0.1982, 'grad_norm': 6.010641098022461, 'learning_rate': 4.8464102564102565e-05, 'epoch': 3.51}
{'loss': 0.0869, 'grad_norm': 5.352363586425781, 'learning_rate': 4.8438461538461535e-05, 'epoch': 3.55}
{'loss': 0.0917, 'grad_norm': 1.0115059614181519, 'learning_rate': 4.841282051282052e-05, 'epoch': 3.58}
{'loss': 0.1104, 'grad_norm': 5.990551948547363, 'learning_rate': 4.838717948717949e-05, 'epoch': 3.61}
{'loss': 0.0831, 'grad_norm': 0.07237743586301804, 'learning_rate': 4.8361538461538466e-05, 'epoch': 3.64}
{'loss': 0.1935, 'grad_norm': 10.903573036193848, 'learning_rate': 4.8335897435897437e-05, 'epoch': 3.67}
{'loss': 0.131, 'grad_norm': 2.029728412628174, 'learning_rate': 4.8310256410256414e-05, 'epoch': 3.71}
{'loss': 0.0782, 'grad_norm': 5.943994045257568, 'learning_rate': 4.828461538461539e-05, 'epoch': 3.74}
{'loss': 0.1097, 'grad_norm': 6.986276149749756, 'learning_rate': 4.825897435897436e-05, 'epoch': 3.77}
{'loss': 0.1871, 'grad_norm': 9.658863067626953, 'learning_rate': 4.823333333333334e-05, 'epoch': 3.8}
{'loss': 0.1083, 'grad_norm': 5.241204261779785, 'learning_rate': 4.820769230769231e-05, 'epoch': 3.83}
{'loss': 0.1112, 'grad_norm': 0.09448304027318954, 'learning_rate': 4.8182051282051285e-05, 'epoch': 3.87}
{'loss': 0.1411, 'grad_norm': 11.02043342590332, 'learning_rate': 4.815641025641026e-05, 'epoch': 3.9}
{'loss': 0.148, 'grad_norm': 3.0710668563842773, 'learning_rate': 4.813076923076923e-05, 'epoch': 3.93}
{'loss': 0.1313, 'grad_norm': 3.181640625, 'learning_rate': 4.810512820512821e-05, 'epoch': 3.96}
{'loss': 0.1366, 'grad_norm': 8.16869068145752, 'learning_rate': 4.807948717948718e-05, 'epoch': 3.99}
{'eval_loss': 0.5496405959129333, 'eval_f1_macro': 0.8343177667598872, 'eval_f1_micro': 0.8553333333333333, 'eval_f1_weighted': 0.8476110513176356, 'eval_precision': 0.8627138855518776, 'eval_recall': 0.8553333333333333, 'eval_accuracy': 0.8553333333333333, 'eval_runtime': 12.6508, 'eval_samples_per_second': 237.139, 'eval_steps_per_second': 7.43, 'epoch': 4.0}
{'loss': 0.108, 'grad_norm': 2.512176275253296, 'learning_rate': 4.805384615384616e-05, 'epoch': 4.03}
{'loss': 0.0774, 'grad_norm': 6.252697944641113, 'learning_rate': 4.802820512820513e-05, 'epoch': 4.06}
{'loss': 0.0699, 'grad_norm': 6.13654088973999, 'learning_rate': 4.8002564102564104e-05, 'epoch': 4.09}
{'loss': 0.0479, 'grad_norm': 0.4001825749874115, 'learning_rate': 4.797692307692308e-05, 'epoch': 4.12}
{'loss': 0.057, 'grad_norm': 1.8799103498458862, 'learning_rate': 4.795128205128205e-05, 'epoch': 4.15}
{'loss': 0.0992, 'grad_norm': 2.59830904006958, 'learning_rate': 4.792564102564103e-05, 'epoch': 4.19}
{'loss': 0.0462, 'grad_norm': 6.959393501281738, 'learning_rate': 4.79e-05, 'epoch': 4.22}
{'loss': 0.0782, 'grad_norm': 4.641584396362305, 'learning_rate': 4.787435897435898e-05, 'epoch': 4.25}
{'loss': 0.0906, 'grad_norm': 1.0041344165802002, 'learning_rate': 4.784871794871795e-05, 'epoch': 4.28}
{'loss': 0.0787, 'grad_norm': 0.06711935997009277, 'learning_rate': 4.782307692307692e-05, 'epoch': 4.31}
{'loss': 0.1312, 'grad_norm': 18.92061424255371, 'learning_rate': 4.77974358974359e-05, 'epoch': 4.35}
{'loss': 0.0943, 'grad_norm': 6.754026889801025, 'learning_rate': 4.777179487179487e-05, 'epoch': 4.38}
{'loss': 0.0387, 'grad_norm': 12.703306198120117, 'learning_rate': 4.774615384615385e-05, 'epoch': 4.41}
{'loss': 0.158, 'grad_norm': 7.512553691864014, 'learning_rate': 4.7720512820512824e-05, 'epoch': 4.44}
{'loss': 0.0475, 'grad_norm': 6.051233768463135, 'learning_rate': 4.76948717948718e-05, 'epoch': 4.47}
{'loss': 0.0993, 'grad_norm': 14.291154861450195, 'learning_rate': 4.766923076923077e-05, 'epoch': 4.5}
{'loss': 0.0786, 'grad_norm': 19.42284393310547, 'learning_rate': 4.764358974358974e-05, 'epoch': 4.54}
{'loss': 0.1089, 'grad_norm': 0.049115635454654694, 'learning_rate': 4.761794871794872e-05, 'epoch': 4.57}
{'loss': 0.1411, 'grad_norm': 1.148195743560791, 'learning_rate': 4.7592307692307696e-05, 'epoch': 4.6}
{'loss': 0.1034, 'grad_norm': 6.72831392288208, 'learning_rate': 4.756666666666667e-05, 'epoch': 4.63}
{'loss': 0.185, 'grad_norm': 20.272594451904297, 'learning_rate': 4.7541025641025643e-05, 'epoch': 4.66}
{'loss': 0.1181, 'grad_norm': 4.490331649780273, 'learning_rate': 4.751538461538462e-05, 'epoch': 4.7}
{'loss': 0.0304, 'grad_norm': 1.3763755559921265, 'learning_rate': 4.748974358974359e-05, 'epoch': 4.73}
{'loss': 0.0273, 'grad_norm': 8.975560188293457, 'learning_rate': 4.746410256410256e-05, 'epoch': 4.76}
{'loss': 0.0798, 'grad_norm': 5.491273880004883, 'learning_rate': 4.7438461538461545e-05, 'epoch': 4.79}
{'loss': 0.0699, 'grad_norm': 7.323513507843018, 'learning_rate': 4.7412820512820515e-05, 'epoch': 4.82}
{'loss': 0.1064, 'grad_norm': 1.172780156135559, 'learning_rate': 4.738717948717949e-05, 'epoch': 4.86}
{'loss': 0.0367, 'grad_norm': 0.9781522154808044, 'learning_rate': 4.736153846153846e-05, 'epoch': 4.89}
{'loss': 0.1968, 'grad_norm': 0.2821820378303528, 'learning_rate': 4.733589743589744e-05, 'epoch': 4.92}
{'loss': 0.1008, 'grad_norm': 0.07944720983505249, 'learning_rate': 4.7310256410256416e-05, 'epoch': 4.95}
{'loss': 0.1303, 'grad_norm': 4.763577938079834, 'learning_rate': 4.728461538461539e-05, 'epoch': 4.98}
{'eval_loss': 0.889682948589325, 'eval_f1_macro': 0.800971565547439, 'eval_f1_micro': 0.828, 'eval_f1_weighted': 0.8173786787977843, 'eval_precision': 0.8483621585120862, 'eval_recall': 0.828, 'eval_accuracy': 0.828, 'eval_runtime': 12.9273, 'eval_samples_per_second': 232.067, 'eval_steps_per_second': 7.271, 'epoch': 5.0}
{'loss': 0.034, 'grad_norm': 0.3714342415332794, 'learning_rate': 4.7258974358974364e-05, 'epoch': 5.02}
{'loss': 0.0498, 'grad_norm': 0.05768444389104843, 'learning_rate': 4.7233333333333334e-05, 'epoch': 5.05}
{'loss': 0.0145, 'grad_norm': 1.8095999956130981, 'learning_rate': 4.720769230769231e-05, 'epoch': 5.08}
{'loss': 0.0838, 'grad_norm': 7.653290271759033, 'learning_rate': 4.718205128205128e-05, 'epoch': 5.11}
{'loss': 0.0305, 'grad_norm': 0.24984782934188843, 'learning_rate': 4.715641025641026e-05, 'epoch': 5.14}
{'loss': 0.0664, 'grad_norm': 0.14995881915092468, 'learning_rate': 4.7130769230769235e-05, 'epoch': 5.18}
{'loss': 0.0521, 'grad_norm': 6.851459503173828, 'learning_rate': 4.7105128205128206e-05, 'epoch': 5.21}
{'loss': 0.0347, 'grad_norm': 4.910686016082764, 'learning_rate': 4.707948717948718e-05, 'epoch': 5.24}
{'loss': 0.0483, 'grad_norm': 3.474597930908203, 'learning_rate': 4.705384615384615e-05, 'epoch': 5.27}
{'loss': 0.0674, 'grad_norm': 14.403158187866211, 'learning_rate': 4.702820512820513e-05, 'epoch': 5.3}
{'loss': 0.0233, 'grad_norm': 16.71988868713379, 'learning_rate': 4.700256410256411e-05, 'epoch': 5.34}
{'loss': 0.0403, 'grad_norm': 3.314603567123413, 'learning_rate': 4.697692307692308e-05, 'epoch': 5.37}
{'loss': 0.0336, 'grad_norm': 0.0903710201382637, 'learning_rate': 4.6951282051282054e-05, 'epoch': 5.4}
{'loss': 0.0847, 'grad_norm': 9.050130844116211, 'learning_rate': 4.6925641025641025e-05, 'epoch': 5.43}
{'loss': 0.0667, 'grad_norm': 2.8060591220855713, 'learning_rate': 4.69e-05, 'epoch': 5.46}
{'loss': 0.1919, 'grad_norm': 7.803025722503662, 'learning_rate': 4.687435897435898e-05, 'epoch': 5.5}
{'loss': 0.2157, 'grad_norm': 13.468236923217773, 'learning_rate': 4.684871794871795e-05, 'epoch': 5.53}
{'loss': 0.072, 'grad_norm': 10.342732429504395, 'learning_rate': 4.6823076923076926e-05, 'epoch': 5.56}
{'loss': 0.0725, 'grad_norm': 18.068815231323242, 'learning_rate': 4.6797435897435896e-05, 'epoch': 5.59}
{'loss': 0.0535, 'grad_norm': 12.18112850189209, 'learning_rate': 4.677179487179487e-05, 'epoch': 5.62}
{'loss': 0.0386, 'grad_norm': 0.03971263766288757, 'learning_rate': 4.674615384615385e-05, 'epoch': 5.65}
{'loss': 0.0834, 'grad_norm': 11.772784233093262, 'learning_rate': 4.672051282051283e-05, 'epoch': 5.69}
{'loss': 0.0779, 'grad_norm': 0.03147292137145996, 'learning_rate': 4.66948717948718e-05, 'epoch': 5.72}
{'loss': 0.0888, 'grad_norm': 1.2654396295547485, 'learning_rate': 4.666923076923077e-05, 'epoch': 5.75}
{'loss': 0.0743, 'grad_norm': 1.362060785293579, 'learning_rate': 4.6643589743589745e-05, 'epoch': 5.78}
{'loss': 0.0365, 'grad_norm': 7.550016403198242, 'learning_rate': 4.661794871794872e-05, 'epoch': 5.81}
{'loss': 0.0456, 'grad_norm': 10.314440727233887, 'learning_rate': 4.65923076923077e-05, 'epoch': 5.85}
{'loss': 0.0202, 'grad_norm': 0.043449606746435165, 'learning_rate': 4.656666666666667e-05, 'epoch': 5.88}
{'loss': 0.0755, 'grad_norm': 11.431463241577148, 'learning_rate': 4.6541025641025646e-05, 'epoch': 5.91}
{'loss': 0.1114, 'grad_norm': 0.8686842322349548, 'learning_rate': 4.6515384615384616e-05, 'epoch': 5.94}
{'loss': 0.0598, 'grad_norm': 0.10608816146850586, 'learning_rate': 4.648974358974359e-05, 'epoch': 5.97}
{'eval_loss': 0.7457231283187866, 'eval_f1_macro': 0.8475308805559992, 'eval_f1_micro': 0.8616666666666667, 'eval_f1_weighted': 0.8569616776905304, 'eval_precision': 0.8676929898556763, 'eval_recall': 0.8616666666666667, 'eval_accuracy': 0.8616666666666667, 'eval_runtime': 12.8714, 'eval_samples_per_second': 233.075, 'eval_steps_per_second': 7.303, 'epoch': 6.0}
{'loss': 0.0172, 'grad_norm': 0.05263088643550873, 'learning_rate': 4.646410256410257e-05, 'epoch': 6.01}
{'loss': 0.033, 'grad_norm': 2.4523580074310303, 'learning_rate': 4.643846153846154e-05, 'epoch': 6.04}
{'loss': 0.0341, 'grad_norm': 1.089974284172058, 'learning_rate': 4.641282051282052e-05, 'epoch': 6.07}
{'loss': 0.0119, 'grad_norm': 6.662186622619629, 'learning_rate': 4.638717948717949e-05, 'epoch': 6.1}
{'loss': 0.0517, 'grad_norm': 2.9318323135375977, 'learning_rate': 4.6361538461538465e-05, 'epoch': 6.13}
{'loss': 0.0231, 'grad_norm': 0.02413802035152912, 'learning_rate': 4.633589743589744e-05, 'epoch': 6.17}
{'loss': 0.023, 'grad_norm': 12.139068603515625, 'learning_rate': 4.631025641025641e-05, 'epoch': 6.2}
{'loss': 0.0437, 'grad_norm': 0.35377395153045654, 'learning_rate': 4.628461538461539e-05, 'epoch': 6.23}
{'loss': 0.0149, 'grad_norm': 4.255634307861328, 'learning_rate': 4.625897435897436e-05, 'epoch': 6.26}
{'loss': 0.0295, 'grad_norm': 0.014711317606270313, 'learning_rate': 4.623333333333334e-05, 'epoch': 6.29}
{'loss': 0.0317, 'grad_norm': 3.3629932403564453, 'learning_rate': 4.620769230769231e-05, 'epoch': 6.33}
{'loss': 0.0604, 'grad_norm': 13.869340896606445, 'learning_rate': 4.6182051282051284e-05, 'epoch': 6.36}
{'loss': 0.0272, 'grad_norm': 7.846729278564453, 'learning_rate': 4.615641025641026e-05, 'epoch': 6.39}
{'loss': 0.0142, 'grad_norm': 1.6647337675094604, 'learning_rate': 4.613076923076923e-05, 'epoch': 6.42}
{'loss': 0.0207, 'grad_norm': 0.11603391170501709, 'learning_rate': 4.610512820512821e-05, 'epoch': 6.45}
{'loss': 0.0526, 'grad_norm': 8.261185646057129, 'learning_rate': 4.607948717948718e-05, 'epoch': 6.49}
{'loss': 0.0421, 'grad_norm': 0.014537708833813667, 'learning_rate': 4.6053846153846156e-05, 'epoch': 6.52}
{'loss': 0.0507, 'grad_norm': 9.922691345214844, 'learning_rate': 4.602820512820513e-05, 'epoch': 6.55}
{'loss': 0.0783, 'grad_norm': 4.062304496765137, 'learning_rate': 4.60025641025641e-05, 'epoch': 6.58}
{'loss': 0.1068, 'grad_norm': 10.319133758544922, 'learning_rate': 4.597692307692308e-05, 'epoch': 6.61}
{'loss': 0.0181, 'grad_norm': 9.602895736694336, 'learning_rate': 4.595128205128205e-05, 'epoch': 6.65}
{'loss': 0.0203, 'grad_norm': 2.638028383255005, 'learning_rate': 4.592564102564103e-05, 'epoch': 6.68}
{'loss': 0.0173, 'grad_norm': 0.01648375578224659, 'learning_rate': 4.5900000000000004e-05, 'epoch': 6.71}
{'loss': 0.0142, 'grad_norm': 0.35321906208992004, 'learning_rate': 4.5874358974358975e-05, 'epoch': 6.74}
{'loss': 0.056, 'grad_norm': 12.02889633178711, 'learning_rate': 4.584871794871795e-05, 'epoch': 6.77}
