                                                                                                                                                                
{'loss': 1.3807, 'grad_norm': 1.1105049848556519, 'learning_rate': 9e-07, 'epoch': 0.01}
{'loss': 0.379, 'grad_norm': 11.629501342773438, 'learning_rate': 3.49e-05, 'epoch': 0.27}
{'loss': 0.3832, 'grad_norm': 4.358766078948975, 'learning_rate': 3.59e-05, 'epoch': 0.27}
{'loss': 0.3665, 'grad_norm': 8.046274185180664, 'learning_rate': 3.69e-05, 'epoch': 0.28}
{'loss': 0.3431, 'grad_norm': 11.370104789733887, 'learning_rate': 3.79e-05, 'epoch': 0.29}
{'loss': 0.4449, 'grad_norm': 13.837976455688477, 'learning_rate': 3.8900000000000004e-05, 'epoch': 0.3}
{'loss': 0.3385, 'grad_norm': 1.3768997192382812, 'learning_rate': 3.99e-05, 'epoch': 0.3}
{'loss': 0.3192, 'grad_norm': 5.499630451202393, 'learning_rate': 4.09e-05, 'epoch': 0.31}
{'loss': 0.4538, 'grad_norm': 6.869138717651367, 'learning_rate': 4.19e-05, 'epoch': 0.32}
{'loss': 0.4063, 'grad_norm': 4.623843669891357, 'learning_rate': 4.29e-05, 'epoch': 0.33}
{'loss': 0.4221, 'grad_norm': 5.161159515380859, 'learning_rate': 4.39e-05, 'epoch': 0.34}
{'loss': 0.3993, 'grad_norm': 4.329929828643799, 'learning_rate': 4.49e-05, 'epoch': 0.34}
{'loss': 0.3569, 'grad_norm': 5.522787094116211, 'learning_rate': 4.5900000000000004e-05, 'epoch': 0.35}
{'loss': 0.3837, 'grad_norm': 11.70085334777832, 'learning_rate': 4.69e-05, 'epoch': 0.36}
{'loss': 0.2843, 'grad_norm': 6.988650321960449, 'learning_rate': 4.79e-05, 'epoch': 0.37}
{'loss': 0.3426, 'grad_norm': 6.732059955596924, 'learning_rate': 4.89e-05, 'epoch': 0.37}
{'loss': 0.3428, 'grad_norm': 5.550347805023193, 'learning_rate': 4.99e-05, 'epoch': 0.38}
{'loss': 0.4202, 'grad_norm': 2.4873032569885254, 'learning_rate': 4.9976923076923076e-05, 'epoch': 0.39}
{'loss': 0.3686, 'grad_norm': 3.5863194465637207, 'learning_rate': 4.995128205128205e-05, 'epoch': 0.4}
{'loss': 0.3548, 'grad_norm': 5.226463794708252, 'learning_rate': 4.992564102564103e-05, 'epoch': 0.4}
{'loss': 0.3914, 'grad_norm': 4.4647040367126465, 'learning_rate': 4.99e-05, 'epoch': 0.41}
{'loss': 0.3217, 'grad_norm': 4.266246795654297, 'learning_rate': 4.987435897435898e-05, 'epoch': 0.42}
{'loss': 0.4226, 'grad_norm': 5.842508792877197, 'learning_rate': 4.984871794871795e-05, 'epoch': 0.43}
{'loss': 0.3237, 'grad_norm': 4.8291802406311035, 'learning_rate': 4.982307692307693e-05, 'epoch': 0.43}
{'loss': 0.3446, 'grad_norm': 5.285800933837891, 'learning_rate': 4.97974358974359e-05, 'epoch': 0.44}
{'loss': 0.3976, 'grad_norm': 2.35780930519104, 'learning_rate': 4.977179487179487e-05, 'epoch': 0.45}
{'loss': 0.3203, 'grad_norm': 7.117193222045898, 'learning_rate': 4.974615384615385e-05, 'epoch': 0.46}
{'loss': 0.3169, 'grad_norm': 5.030981540679932, 'learning_rate': 4.972051282051282e-05, 'epoch': 0.46}
{'loss': 0.332, 'grad_norm': 2.5073161125183105, 'learning_rate': 4.9694871794871796e-05, 'epoch': 0.47}
{'loss': 0.2283, 'grad_norm': 4.494417667388916, 'learning_rate': 4.966923076923077e-05, 'epoch': 0.48}
{'loss': 0.3091, 'grad_norm': 3.9089553356170654, 'learning_rate': 4.964358974358975e-05, 'epoch': 0.49}
{'loss': 0.3037, 'grad_norm': 4.298855304718018, 'learning_rate': 4.961794871794872e-05, 'epoch': 0.5}
{'loss': 0.3655, 'grad_norm': 2.995386838912964, 'learning_rate': 4.959230769230769e-05, 'epoch': 0.5}
{'loss': 0.2174, 'grad_norm': 5.185033798217773, 'learning_rate': 4.956666666666667e-05, 'epoch': 0.51}
{'loss': 0.2707, 'grad_norm': 2.499643564224243, 'learning_rate': 4.9541025641025645e-05, 'epoch': 0.52}
{'loss': 0.3836, 'grad_norm': 4.744569301605225, 'learning_rate': 4.951538461538462e-05, 'epoch': 0.53}
{'loss': 0.385, 'grad_norm': 3.1784768104553223, 'learning_rate': 4.948974358974359e-05, 'epoch': 0.53}
{'loss': 0.3388, 'grad_norm': 6.145025730133057, 'learning_rate': 4.946410256410257e-05, 'epoch': 0.54}
{'loss': 0.3822, 'grad_norm': 3.285778760910034, 'learning_rate': 4.943846153846154e-05, 'epoch': 0.55}
{'loss': 0.3118, 'grad_norm': 2.7098193168640137, 'learning_rate': 4.9412820512820516e-05, 'epoch': 0.56}
{'loss': 0.3498, 'grad_norm': 3.78737211227417, 'learning_rate': 4.938717948717949e-05, 'epoch': 0.56}
{'loss': 0.2607, 'grad_norm': 2.207270860671997, 'learning_rate': 4.9361538461538464e-05, 'epoch': 0.57}
{'loss': 0.3403, 'grad_norm': 3.1506402492523193, 'learning_rate': 4.933589743589744e-05, 'epoch': 0.58}
{'loss': 0.3135, 'grad_norm': 3.989072322845459, 'learning_rate': 4.931025641025641e-05, 'epoch': 0.59}
{'loss': 0.3131, 'grad_norm': 7.400280475616455, 'learning_rate': 4.928461538461539e-05, 'epoch': 0.59}
{'loss': 0.2242, 'grad_norm': 6.248111248016357, 'learning_rate': 4.9258974358974365e-05, 'epoch': 0.6}
{'loss': 0.3341, 'grad_norm': 4.905882358551025, 'learning_rate': 4.9233333333333335e-05, 'epoch': 0.61}
{'loss': 0.2727, 'grad_norm': 5.359352111816406, 'learning_rate': 4.920769230769231e-05, 'epoch': 0.62}
{'loss': 0.2482, 'grad_norm': 3.908409595489502, 'learning_rate': 4.918205128205128e-05, 'epoch': 0.62}
{'loss': 0.2593, 'grad_norm': 6.584436893463135, 'learning_rate': 4.915641025641026e-05, 'epoch': 0.63}
{'loss': 0.2644, 'grad_norm': 4.056792736053467, 'learning_rate': 4.9130769230769237e-05, 'epoch': 0.64}
{'loss': 0.2697, 'grad_norm': 6.285398006439209, 'learning_rate': 4.910512820512821e-05, 'epoch': 0.65}
{'loss': 0.2956, 'grad_norm': 2.977602481842041, 'learning_rate': 4.9079487179487184e-05, 'epoch': 0.65}
{'loss': 0.3189, 'grad_norm': 4.906123638153076, 'learning_rate': 4.9053846153846154e-05, 'epoch': 0.66}
{'loss': 0.2903, 'grad_norm': 3.199496030807495, 'learning_rate': 4.902820512820513e-05, 'epoch': 0.67}
{'loss': 0.3166, 'grad_norm': 4.043756008148193, 'learning_rate': 4.90025641025641e-05, 'epoch': 0.68}
{'loss': 0.2591, 'grad_norm': 3.9284133911132812, 'learning_rate': 4.897692307692308e-05, 'epoch': 0.69}
{'loss': 0.2799, 'grad_norm': 4.300354480743408, 'learning_rate': 4.8951282051282055e-05, 'epoch': 0.69}
{'loss': 0.2736, 'grad_norm': 5.764530658721924, 'learning_rate': 4.8925641025641026e-05, 'epoch': 0.7}
{'loss': 0.2982, 'grad_norm': 3.9738800525665283, 'learning_rate': 4.89e-05, 'epoch': 0.71}
{'loss': 0.2045, 'grad_norm': 5.301840782165527, 'learning_rate': 4.887435897435897e-05, 'epoch': 0.72}
{'loss': 0.2534, 'grad_norm': 5.659512042999268, 'learning_rate': 4.884871794871796e-05, 'epoch': 0.72}
{'loss': 0.2878, 'grad_norm': 4.156322956085205, 'learning_rate': 4.882307692307693e-05, 'epoch': 0.73}
{'loss': 0.3328, 'grad_norm': 7.047362327575684, 'learning_rate': 4.87974358974359e-05, 'epoch': 0.74}
{'loss': 0.2691, 'grad_norm': 3.541489839553833, 'learning_rate': 4.8771794871794874e-05, 'epoch': 0.75}
{'loss': 0.2785, 'grad_norm': 2.9404406547546387, 'learning_rate': 4.8746153846153845e-05, 'epoch': 0.75}
{'loss': 0.309, 'grad_norm': 4.626507759094238, 'learning_rate': 4.872051282051282e-05, 'epoch': 0.76}
{'loss': 0.2481, 'grad_norm': 0.5402787923812866, 'learning_rate': 4.86948717948718e-05, 'epoch': 0.77}
{'loss': 0.3337, 'grad_norm': 8.193795204162598, 'learning_rate': 4.8669230769230776e-05, 'epoch': 0.78}
{'loss': 0.241, 'grad_norm': 7.349623680114746, 'learning_rate': 4.8643589743589746e-05, 'epoch': 0.78}
{'loss': 0.2811, 'grad_norm': 4.1173200607299805, 'learning_rate': 4.8617948717948716e-05, 'epoch': 0.79}
{'loss': 0.2744, 'grad_norm': 5.702303409576416, 'learning_rate': 4.859230769230769e-05, 'epoch': 0.8}
{'loss': 0.2745, 'grad_norm': 6.683182716369629, 'learning_rate': 4.856666666666667e-05, 'epoch': 0.81}
{'loss': 0.3343, 'grad_norm': 5.877084732055664, 'learning_rate': 4.854102564102565e-05, 'epoch': 0.81}
{'loss': 0.2766, 'grad_norm': 2.0470046997070312, 'learning_rate': 4.851538461538462e-05, 'epoch': 0.82}
{'loss': 0.2694, 'grad_norm': 2.784775733947754, 'learning_rate': 4.8489743589743595e-05, 'epoch': 0.83}
{'loss': 0.2312, 'grad_norm': 3.2091801166534424, 'learning_rate': 4.8464102564102565e-05, 'epoch': 0.84}
{'loss': 0.2603, 'grad_norm': 5.618366718292236, 'learning_rate': 4.8438461538461535e-05, 'epoch': 0.85}
{'loss': 0.1975, 'grad_norm': 6.627508163452148, 'learning_rate': 4.841282051282052e-05, 'epoch': 0.85}
{'loss': 0.3401, 'grad_norm': 4.015238285064697, 'learning_rate': 4.838717948717949e-05, 'epoch': 0.86}
{'loss': 0.295, 'grad_norm': 4.42548942565918, 'learning_rate': 4.8361538461538466e-05, 'epoch': 0.87}
{'loss': 0.2552, 'grad_norm': 1.9726970195770264, 'learning_rate': 4.8335897435897437e-05, 'epoch': 0.88}
{'loss': 0.2726, 'grad_norm': 5.7804646492004395, 'learning_rate': 4.8310256410256414e-05, 'epoch': 0.88}
{'loss': 0.2386, 'grad_norm': 4.480917453765869, 'learning_rate': 4.828461538461539e-05, 'epoch': 0.89}
{'loss': 0.3357, 'grad_norm': 3.166318655014038, 'learning_rate': 4.825897435897436e-05, 'epoch': 0.9}
{'loss': 0.3346, 'grad_norm': 4.034764766693115, 'learning_rate': 4.823333333333334e-05, 'epoch': 0.91}
{'loss': 0.2507, 'grad_norm': 2.3612060546875, 'learning_rate': 4.820769230769231e-05, 'epoch': 0.91}
{'loss': 0.262, 'grad_norm': 6.981012344360352, 'learning_rate': 4.8182051282051285e-05, 'epoch': 0.92}
{'loss': 0.2827, 'grad_norm': 2.8630287647247314, 'learning_rate': 4.815641025641026e-05, 'epoch': 0.93}
{'loss': 0.2314, 'grad_norm': 3.3136837482452393, 'learning_rate': 4.813076923076923e-05, 'epoch': 0.94}
{'loss': 0.2557, 'grad_norm': 0.7447386384010315, 'learning_rate': 4.810512820512821e-05, 'epoch': 0.94}
{'loss': 0.256, 'grad_norm': 4.315363883972168, 'learning_rate': 4.807948717948718e-05, 'epoch': 0.95}
{'loss': 0.2814, 'grad_norm': 6.639915943145752, 'learning_rate': 4.805384615384616e-05, 'epoch': 0.96}
{'loss': 0.2244, 'grad_norm': 3.710277557373047, 'learning_rate': 4.802820512820513e-05, 'epoch': 0.97}
{'loss': 0.2603, 'grad_norm': 2.958380937576294, 'learning_rate': 4.8002564102564104e-05, 'epoch': 0.97}
{'loss': 0.2511, 'grad_norm': 4.575653553009033, 'learning_rate': 4.797692307692308e-05, 'epoch': 0.98}
{'loss': 0.2302, 'grad_norm': 4.667724132537842, 'learning_rate': 4.795128205128205e-05, 'epoch': 0.99}
{'loss': 0.2224, 'grad_norm': 4.4702253341674805, 'learning_rate': 4.792564102564103e-05, 'epoch': 1.0}
                                                                                                                                                                
{'eval_loss': 0.3231271207332611, 'eval_f1_macro': 0.913092998950634, 'eval_f1_micro': 0.916, 'eval_f1_weighted': 0.9169336446252865, 'eval_precision': 0.9267853010695913, 'eval_recall': 0.916, 'eval_accuracy': 0.916, 'eval_runtime': 12.5939, 'eval_samples_per_second': 238.21, 'eval_steps_per_second': 7.464, 'epoch': 1.0}
{'loss': 0.1942, 'grad_norm': 4.585152626037598, 'learning_rate': 4.79e-05, 'epoch': 1.01}
{'loss': 0.1859, 'grad_norm': 6.056179046630859, 'learning_rate': 4.787435897435898e-05, 'epoch': 1.01}
{'loss': 0.1039, 'grad_norm': 6.646673202514648, 'learning_rate': 4.784871794871795e-05, 'epoch': 1.02}
{'loss': 0.2328, 'grad_norm': 2.7859046459198, 'learning_rate': 4.782307692307692e-05, 'epoch': 1.03}
{'loss': 0.1876, 'grad_norm': 6.140131950378418, 'learning_rate': 4.77974358974359e-05, 'epoch': 1.04}
{'loss': 0.1317, 'grad_norm': 1.0776512622833252, 'learning_rate': 4.777179487179487e-05, 'epoch': 1.04}
{'loss': 0.1686, 'grad_norm': 6.942659854888916, 'learning_rate': 4.774615384615385e-05, 'epoch': 1.05}
{'loss': 0.2378, 'grad_norm': 5.137401103973389, 'learning_rate': 4.7720512820512824e-05, 'epoch': 1.06}
{'loss': 0.1748, 'grad_norm': 5.2542948722839355, 'learning_rate': 4.76948717948718e-05, 'epoch': 1.07}
{'loss': 0.1889, 'grad_norm': 4.2411088943481445, 'learning_rate': 4.766923076923077e-05, 'epoch': 1.07}
{'loss': 0.2583, 'grad_norm': 2.659806728363037, 'learning_rate': 4.764358974358974e-05, 'epoch': 1.08}
{'loss': 0.2499, 'grad_norm': 5.851024150848389, 'learning_rate': 4.761794871794872e-05, 'epoch': 1.09}
{'loss': 0.1794, 'grad_norm': 5.930266857147217, 'learning_rate': 4.7592307692307696e-05, 'epoch': 1.1}
{'loss': 0.1762, 'grad_norm': 3.279916763305664, 'learning_rate': 4.756666666666667e-05, 'epoch': 1.1}
{'loss': 0.1893, 'grad_norm': 3.2743098735809326, 'learning_rate': 4.7541025641025643e-05, 'epoch': 1.11}
{'loss': 0.1739, 'grad_norm': 4.207240581512451, 'learning_rate': 4.751538461538462e-05, 'epoch': 1.12}
{'loss': 0.1413, 'grad_norm': 3.6181349754333496, 'learning_rate': 4.748974358974359e-05, 'epoch': 1.13}
{'loss': 0.1645, 'grad_norm': 1.1956158876419067, 'learning_rate': 4.746410256410256e-05, 'epoch': 1.13}
{'loss': 0.181, 'grad_norm': 2.0555477142333984, 'learning_rate': 4.7438461538461545e-05, 'epoch': 1.14}
{'loss': 0.1728, 'grad_norm': 6.513464450836182, 'learning_rate': 4.7412820512820515e-05, 'epoch': 1.15}
{'loss': 0.1671, 'grad_norm': 4.034862518310547, 'learning_rate': 4.738717948717949e-05, 'epoch': 1.16}
{'loss': 0.2054, 'grad_norm': 2.499643564224243, 'learning_rate': 4.736153846153846e-05, 'epoch': 1.17}
{'loss': 0.1148, 'grad_norm': 3.5997726917266846, 'learning_rate': 4.733589743589744e-05, 'epoch': 1.17}
{'loss': 0.2067, 'grad_norm': 6.066036224365234, 'learning_rate': 4.7310256410256416e-05, 'epoch': 1.18}
{'loss': 0.1991, 'grad_norm': 4.794471740722656, 'learning_rate': 4.728461538461539e-05, 'epoch': 1.19}
{'loss': 0.2256, 'grad_norm': 3.2420566082000732, 'learning_rate': 4.7258974358974364e-05, 'epoch': 1.2}
{'loss': 0.1481, 'grad_norm': 1.9410902261734009, 'learning_rate': 4.7233333333333334e-05, 'epoch': 1.2}
{'loss': 0.2018, 'grad_norm': 4.4163737297058105, 'learning_rate': 4.720769230769231e-05, 'epoch': 1.21}
{'loss': 0.1597, 'grad_norm': 3.836857795715332, 'learning_rate': 4.718205128205128e-05, 'epoch': 1.22}
{'loss': 0.1144, 'grad_norm': 2.9693570137023926, 'learning_rate': 4.715641025641026e-05, 'epoch': 1.23}
{'loss': 0.268, 'grad_norm': 6.633504867553711, 'learning_rate': 4.7130769230769235e-05, 'epoch': 1.23}
{'loss': 0.1709, 'grad_norm': 3.6861732006073, 'learning_rate': 4.7105128205128206e-05, 'epoch': 1.24}
{'loss': 0.1946, 'grad_norm': 4.14149284362793, 'learning_rate': 4.707948717948718e-05, 'epoch': 1.25}
{'loss': 0.166, 'grad_norm': 4.056060791015625, 'learning_rate': 4.705384615384615e-05, 'epoch': 1.26}
{'loss': 0.1834, 'grad_norm': 1.135500431060791, 'learning_rate': 4.702820512820513e-05, 'epoch': 1.26}
{'loss': 0.1282, 'grad_norm': 5.25348424911499, 'learning_rate': 4.700256410256411e-05, 'epoch': 1.27}
{'loss': 0.284, 'grad_norm': 5.3170166015625, 'learning_rate': 4.697692307692308e-05, 'epoch': 1.28}
{'loss': 0.2118, 'grad_norm': 4.269487380981445, 'learning_rate': 4.6951282051282054e-05, 'epoch': 1.29}
{'loss': 0.1673, 'grad_norm': 1.7271156311035156, 'learning_rate': 4.6925641025641025e-05, 'epoch': 1.29}
{'loss': 0.1687, 'grad_norm': 7.534081935882568, 'learning_rate': 4.69e-05, 'epoch': 1.3}
{'loss': 0.1652, 'grad_norm': 2.3961827754974365, 'learning_rate': 4.687435897435898e-05, 'epoch': 1.31}
{'loss': 0.2501, 'grad_norm': 1.6903594732284546, 'learning_rate': 4.684871794871795e-05, 'epoch': 1.32}
{'loss': 0.1882, 'grad_norm': 5.079355716705322, 'learning_rate': 4.6823076923076926e-05, 'epoch': 1.33}
{'loss': 0.2372, 'grad_norm': 5.627442359924316, 'learning_rate': 4.6797435897435896e-05, 'epoch': 1.33}
{'loss': 0.1893, 'grad_norm': 2.3783483505249023, 'learning_rate': 4.677179487179487e-05, 'epoch': 1.34}
{'loss': 0.1622, 'grad_norm': 1.6145193576812744, 'learning_rate': 4.674615384615385e-05, 'epoch': 1.35}
{'loss': 0.1676, 'grad_norm': 2.7555596828460693, 'learning_rate': 4.672051282051283e-05, 'epoch': 1.36}
{'loss': 0.2025, 'grad_norm': 15.247000694274902, 'learning_rate': 4.66948717948718e-05, 'epoch': 1.36}
{'loss': 0.1629, 'grad_norm': 1.4806413650512695, 'learning_rate': 4.666923076923077e-05, 'epoch': 1.37}
{'loss': 0.2054, 'grad_norm': 7.605134010314941, 'learning_rate': 4.6643589743589745e-05, 'epoch': 1.38}
{'loss': 0.2274, 'grad_norm': 6.015267372131348, 'learning_rate': 4.661794871794872e-05, 'epoch': 1.39}
{'loss': 0.173, 'grad_norm': 2.348827362060547, 'learning_rate': 4.65923076923077e-05, 'epoch': 1.39}
{'loss': 0.2344, 'grad_norm': 9.015364646911621, 'learning_rate': 4.656666666666667e-05, 'epoch': 1.4}
{'loss': 0.1439, 'grad_norm': 2.0113162994384766, 'learning_rate': 4.6541025641025646e-05, 'epoch': 1.41}
{'loss': 0.2231, 'grad_norm': 4.664813041687012, 'learning_rate': 4.6515384615384616e-05, 'epoch': 1.42}
{'loss': 0.2477, 'grad_norm': 8.396599769592285, 'learning_rate': 4.648974358974359e-05, 'epoch': 1.42}
{'loss': 0.2124, 'grad_norm': 4.9015889167785645, 'learning_rate': 4.646410256410257e-05, 'epoch': 1.43}
{'loss': 0.2045, 'grad_norm': 7.05623722076416, 'learning_rate': 4.643846153846154e-05, 'epoch': 1.44}
{'loss': 0.1661, 'grad_norm': 5.729274272918701, 'learning_rate': 4.641282051282052e-05, 'epoch': 1.45}
{'loss': 0.1909, 'grad_norm': 2.211448907852173, 'learning_rate': 4.638717948717949e-05, 'epoch': 1.45}
{'loss': 0.207, 'grad_norm': 8.957697868347168, 'learning_rate': 4.6361538461538465e-05, 'epoch': 1.46}
{'loss': 0.1844, 'grad_norm': 1.5907176733016968, 'learning_rate': 4.633589743589744e-05, 'epoch': 1.47}
{'loss': 0.1659, 'grad_norm': 0.6017040610313416, 'learning_rate': 4.631025641025641e-05, 'epoch': 1.48}
{'loss': 0.1313, 'grad_norm': 1.355159044265747, 'learning_rate': 4.628461538461539e-05, 'epoch': 1.49}
{'loss': 0.2272, 'grad_norm': 9.34449577331543, 'learning_rate': 4.625897435897436e-05, 'epoch': 1.49}
{'loss': 0.2122, 'grad_norm': 4.410271167755127, 'learning_rate': 4.623333333333334e-05, 'epoch': 1.5}
{'loss': 0.1782, 'grad_norm': 5.608423233032227, 'learning_rate': 4.620769230769231e-05, 'epoch': 1.51}
{'loss': 0.1917, 'grad_norm': 3.716517925262451, 'learning_rate': 4.6182051282051284e-05, 'epoch': 1.52}
{'loss': 0.198, 'grad_norm': 2.620438814163208, 'learning_rate': 4.615641025641026e-05, 'epoch': 1.52}
{'loss': 0.1739, 'grad_norm': 7.836282730102539, 'learning_rate': 4.613076923076923e-05, 'epoch': 1.53}
{'loss': 0.1651, 'grad_norm': 2.8584964275360107, 'learning_rate': 4.610512820512821e-05, 'epoch': 1.54}
{'loss': 0.2589, 'grad_norm': 6.700489521026611, 'learning_rate': 4.607948717948718e-05, 'epoch': 1.55}
{'loss': 0.1888, 'grad_norm': 3.1180543899536133, 'learning_rate': 4.6053846153846156e-05, 'epoch': 1.55}
{'loss': 0.2048, 'grad_norm': 1.6413666009902954, 'learning_rate': 4.602820512820513e-05, 'epoch': 1.56}
{'loss': 0.134, 'grad_norm': 3.23372483253479, 'learning_rate': 4.60025641025641e-05, 'epoch': 1.57}
{'loss': 0.1501, 'grad_norm': 3.736330270767212, 'learning_rate': 4.597692307692308e-05, 'epoch': 1.58}
{'loss': 0.1574, 'grad_norm': 6.762630462646484, 'learning_rate': 4.595128205128205e-05, 'epoch': 1.58}
{'loss': 0.1646, 'grad_norm': 3.9370269775390625, 'learning_rate': 4.592564102564103e-05, 'epoch': 1.59}
{'loss': 0.1423, 'grad_norm': 1.855218768119812, 'learning_rate': 4.5900000000000004e-05, 'epoch': 1.6}
{'loss': 0.2008, 'grad_norm': 3.669713258743286, 'learning_rate': 4.5874358974358975e-05, 'epoch': 1.61}
{'loss': 0.2318, 'grad_norm': 10.833643913269043, 'learning_rate': 4.584871794871795e-05, 'epoch': 1.61}
{'loss': 0.1785, 'grad_norm': 5.548406600952148, 'learning_rate': 4.582307692307692e-05, 'epoch': 1.62}
{'loss': 0.201, 'grad_norm': 3.4329209327697754, 'learning_rate': 4.57974358974359e-05, 'epoch': 1.63}
{'loss': 0.1926, 'grad_norm': 2.5016603469848633, 'learning_rate': 4.5771794871794876e-05, 'epoch': 1.64}
{'loss': 0.143, 'grad_norm': 2.5261216163635254, 'learning_rate': 4.574615384615385e-05, 'epoch': 1.65}
{'loss': 0.1346, 'grad_norm': 3.1223251819610596, 'learning_rate': 4.572051282051282e-05, 'epoch': 1.65}
{'loss': 0.1805, 'grad_norm': 3.255596876144409, 'learning_rate': 4.5694871794871794e-05, 'epoch': 1.66}
{'loss': 0.2081, 'grad_norm': 8.091381072998047, 'learning_rate': 4.566923076923077e-05, 'epoch': 1.67}
{'loss': 0.1387, 'grad_norm': 1.8962146043777466, 'learning_rate': 4.564358974358974e-05, 'epoch': 1.68}
{'loss': 0.1669, 'grad_norm': 2.4313881397247314, 'learning_rate': 4.5617948717948725e-05, 'epoch': 1.68}
{'loss': 0.1685, 'grad_norm': 3.845447540283203, 'learning_rate': 4.5592307692307695e-05, 'epoch': 1.69}
{'loss': 0.1558, 'grad_norm': 6.4444499015808105, 'learning_rate': 4.556666666666667e-05, 'epoch': 1.7}
{'loss': 0.2155, 'grad_norm': 4.279508113861084, 'learning_rate': 4.554102564102564e-05, 'epoch': 1.71}
{'loss': 0.1821, 'grad_norm': 4.22213888168335, 'learning_rate': 4.551538461538461e-05, 'epoch': 1.71}
{'loss': 0.1748, 'grad_norm': 2.5313029289245605, 'learning_rate': 4.5489743589743596e-05, 'epoch': 1.72}
{'loss': 0.1441, 'grad_norm': 5.35142707824707, 'learning_rate': 4.5464102564102567e-05, 'epoch': 1.73}
{'loss': 0.2273, 'grad_norm': 3.5183520317077637, 'learning_rate': 4.5438461538461544e-05, 'epoch': 1.74}
{'loss': 0.2507, 'grad_norm': 5.160120964050293, 'learning_rate': 4.5412820512820514e-05, 'epoch': 1.74}
